mcs,s1,s2,s3,s4,s5
54136,2.915,33.185,29.8075,27.1575,0
54137,2.94,33.2325,29.7075,27.205,0
54138,2.905,33.29,29.675,27.2075,0
54139,2.865,33.45,29.7025,27.1425,0
54140,2.8625,33.5075,29.73,27.0825,0
54141,2.82,33.57,29.73,27.0825,0
54142,2.8125,33.585,29.6775,27.1175,0
54143,2.8275,33.6525,29.6575,27.1025,0
54144,2.8325,33.57,29.605,27.22,0
54145,2.8425,33.605,29.58,27.275,0
54146,2.81,33.71,29.5225,27.235,0
54147,2.7925,33.635,29.4425,27.1525,0
54148,2.7975,33.7,29.49,27.15,0
54149,2.78,33.6375,29.44,27.195,0
54150,2.7375,33.715,29.47,27.2175,0
54151,2.735,33.86,29.325,27.1325,0
54152,2.745,33.8325,29.3125,27.0925,0
54153,2.74,33.785,29.5,27.1825,0
54154,2.7575,33.735,29.49,27.1875,0
54155,2.745,33.7175,29.585,27.1725,0
54156,2.7625,33.77,29.4925,27.2,0
54157,2.7275,33.6825,29.4275,27.24,0
54158,2.7675,33.69,29.41,27.2475,0
54159,2.7375,33.7425,29.4125,27.15,0
54160,2.7325,33.705,29.455,27.195,0
54161,2.7525,33.7675,29.295,27.3375,0
54162,2.7325,33.725,29.245,27.2575,0
54163,2.765,33.775,29.2425,27.2175,0
54164,2.74,33.6975,29.1475,27.285,0
54165,2.7525,33.81,29.2175,27.3325,0
54166,2.77,33.83,29.165,27.2925,0
54167,2.795,33.8475,29.1975,27.275,0
54168,2.7675,33.855,29.19,27.4675,0
54169,2.7525,33.93,29.1575,27.475,0
54170,2.76,33.9325,29.1975,27.5925,0
54171,2.8075,33.9225,29.0925,27.5575,0
54172,2.835,33.935,28.9475,27.57,0
54173,2.8225,33.905,28.975,27.625,0
54174,2.7875,33.7975,28.9525,27.5875,0
54175,2.7925,33.8325,28.9775,27.705,0
54176,2.8,33.78,28.8875,27.7225,0
54177,2.81,33.93,29.0025,27.79,0
54178,2.8075,33.7475,28.9375,27.81,0
54179,2.8425,33.685,29.0225,27.88,0
54180,2.8175,33.625,29.0775,27.8975,0
54181,2.78,33.46,28.94,28.02,0
54182,2.8225,33.5375,28.9625,28.13,0
54183,2.8175,33.4325,28.905,28.225,0
54184,2.8575,33.3475,28.86,28.3325,0
54185,2.8825,33.355,28.855,28.3625,0
54186,2.8675,33.21,28.7575,28.2975,0
54187,2.8475,33.2325,28.7475,28.4375,0
54188,2.9075,33.1925,28.765,28.585,0
54189,2.965,33.1175,28.6175,28.6275,0
54190,2.95,33.0375,28.6875,28.735,0
54191,2.9825,32.8225,28.6825,28.6975,0
54192,2.985,32.7825,28.7575,28.695,0
54193,3.0525,32.7075,28.7925,28.775,0
54194,3.085,32.7075,28.8025,28.8825,0
54195,3.11,32.5175,28.8325,28.995,0
54196,3.1475,32.4075,28.7575,29.005,0
54197,3.1225,32.365,28.7625,29.0775,0
54198,3.1825,32.2475,28.7325,29.1,0
54199,3.21,32.295,28.71,29.1,0
54200,3.27,32.1975,28.5575,29.1975,0
54201,3.255,32.275,28.5775,29.33,0
54202,3.28,32.1675,28.49,29.325,0
54203,3.3125,31.9975,28.405,29.455,0
54204,3.35,31.9925,28.3675,29.5475,0
54205,3.395,31.89,28.2975,29.6625,0
54206,3.4125,31.98,28.275,29.7625,0
54207,3.4625,31.89,28.32,29.7625,0
54208,3.515,31.6325,28.245,29.8,0
54209,3.515,31.525,28.2725,29.86,0
54210,3.5575,31.4575,28.42,29.85,0
54211,3.5925,31.3975,28.46,29.8875,0
54212,3.615,31.3975,28.47,30.055,0
54213,3.5975,31.335,28.3525,30.0025,0
54214,3.6275,31.2575,28.2225,30.1675,0
54215,3.6675,31.2075,28.14,30.245,0
54216,3.7325,31.245,28.0375,30.32,0
54217,3.7775,31.1175,28.0175,30.3725,0
54218,3.7975,31.11,28.0125,30.475,0
54219,3.8325,30.9225,27.9475,30.5,0
54220,3.835,30.835,28.0325,30.5625,0
54221,3.8675,30.8175,28.1,30.5675,0
54222,3.885,30.6725,28.0725,30.6525,0
54223,3.9025,30.6475,27.97,30.6625,0
54224,3.9425,30.6,28.1,30.645,0
54225,3.96,30.4225,28.02,30.7125,0
54226,4.0025,30.34,28.06,30.7825,0
54227,4.04,30.35,27.9625,30.86,0
54228,4.06,30.125,28.0525,30.8625,0
54229,4.0775,30.1,28.07,31.0475,0
54230,4.06,29.935,28.2425,31.03,0
54231,4.135,29.8,28.2275,30.9725,0
54232,4.1725,29.8,28.26,31.1,0
54233,4.2075,29.725,28.2125,31.04,0
54234,4.2775,29.6325,28.2575,31.155,0
54235,4.2925,29.51,28.175,31.1375,0
54236,4.305,29.51,28.155,31.2525,0
54237,4.37,29.5325,28.18,31.28,0
54238,4.39,29.4,28.055,31.475,0
54239,4.435,29.4225,28.1475,31.495,0
54240,4.43,29.42,28.06,31.36,0
54241,4.455,29.315,28.1075,31.305,0
54242,4.4525,29.225,28.1825,31.4375,0
54243,4.48,29.2175,28.1,31.4275,0
54244,4.45,29.12,28.1675,31.4175,0
54245,4.46,29.0775,28.14,31.48,0
54246,4.5075,28.985,28.305,31.4375,0
54247,4.5225,28.8375,28.2525,31.4225,0
54248,4.5175,28.705,28.435,31.41,0
54249,4.525,28.7375,28.585,31.2775,0
54250,4.5575,28.6475,28.65,31.3975,0
54251,4.5575,28.5825,28.585,31.285,0
54252,4.5225,28.5325,28.8325,31.27,0
54253,4.5225,28.4725,28.805,31.15,0
54254,4.515,28.5,29.04,31.0325,0
54255,4.515,28.495,29.14,31.065,0
54256,4.5075,28.39,29.1225,31.105,0
54257,4.4775,28.325,29.3175,31.0525,0
54258,4.4575,28.3025,29.47,31.0475,0
54259,4.5225,28.2225,29.5825,30.885,0
54260,4.455,28.14,29.765,30.8225,0
54261,4.4075,28.12,29.925,30.72,0
54262,4.4525,27.8925,30.02,30.6425,0
54263,4.4025,27.86,30.145,30.6375,0
54264,4.3775,27.635,30.245,30.435,0
54265,4.33,27.7625,30.555,30.6525,0
54266,4.2775,27.6575,30.67,30.5775,0
54267,4.2325,27.5825,30.92,30.54,0
54268,4.215,27.5725,30.99,30.3675,0
54269,4.15,27.535,31.075,30.1475,0
54270,4.0625,27.4975,31.19,30.2,0
54271,4.075,27.51,31.405,30.08,0
54272,4.05,27.3525,31.62,30.045,0
54273,4.0525,27.37,31.77,29.8575,0
54274,3.9875,27.43,31.8875,29.7675,0
54275,3.9425,27.415,31.9725,29.575,0
54276,3.925,27.4675,32.0675,29.515,0
54277,3.875,27.525,32.1625,29.3675,0
54278,3.875,27.5425,32.3175,29.3025,0
54279,3.8025,27.4575,32.5325,29.065,0
54280,3.765,27.4675,32.6725,28.975,0
54281,3.71,27.5725,32.89,28.9425,0
54282,3.675,27.555,33.0025,28.7325,0
54283,3.6225,27.515,33.1125,28.73,0
54284,3.605,27.515,33.24,28.51,0
54285,3.63,27.5175,33.425,28.435,0
54286,3.4975,27.535,33.4275,28.4475,0
54287,3.49,27.6275,33.5875,28.25,0
54288,3.42,27.5875,33.655,28.115,0
54289,3.415,27.6125,33.8275,28.025,0
54290,3.435,27.745,33.9025,27.8375,0
54291,3.4125,27.7375,34.015,27.7025,0
54292,3.385,27.79,34.1075,27.5325,0
54293,3.3375,27.9825,34.2775,27.5475,0
54294,3.3275,28.0275,34.3675,27.455,0
54295,3.295,28.04,34.375,27.2275,0
54296,3.2875,28.1475,34.575,26.9625,0
54297,3.3075,28.1975,34.5925,26.9175,0
54298,3.3125,28.2175,34.645,26.8775,0
54299,3.2975,28.32,34.615,26.6,0
54300,3.245,28.53,34.72,26.52,0
54301,3.2225,28.5175,34.765,26.45,0
54302,3.2025,28.59,34.6925,26.5,0
54303,3.1925,28.75,34.6775,26.3825,0
54304,3.1825,28.97,34.5475,26.3075,0
54305,3.1625,28.9175,34.7375,26.1625,0
54306,3.2025,29.19,34.5275,26.2575,0
54307,3.185,29.1475,34.4675,26.1225,0
54308,3.185,29.3525,34.3375,26.105,0
54309,3.1925,29.4975,34.3825,25.9075,0
54310,3.095,29.4875,34.24,25.9775,0
54311,3.0975,29.6625,34.1825,25.795,0
54312,3.08,29.915,34.2275,25.795,0
54313,3.1,30.0825,34.095,25.6575,0
54314,3.0575,30.2525,33.9875,25.605,0
54315,3.065,30.3575,33.9475,25.5275,0
54316,3.0575,30.4825,34.0525,25.395,0
54317,3.05,30.74,33.925,25.3075,0
54318,3,30.9325,33.98,25.29,0
54319,2.9525,31.0375,33.9225,25.1625,0
54320,2.93,31.1525,33.8025,25.125,0
54321,2.9075,31.305,33.665,25.19,0
54322,2.8825,31.4775,33.4225,25.1475,0
54323,2.875,31.6,33.3025,25.1175,0
54324,2.8025,31.81,33.22,25.0575,0
54325,2.755,32.1275,32.9825,25.1675,0
54326,2.77,32.2725,32.9125,25.02,0
54327,2.755,32.325,32.93,25.0925,0
54328,2.7225,32.4525,32.825,25.0325,0
54329,2.69,32.72,32.64,25.055,0
54330,2.6975,32.9125,32.31,25.01,0
54331,2.6725,32.9875,32.4,25.0175,0
54332,2.6775,33.2175,32.0875,24.9475,0
54333,2.6475,33.3025,31.9325,24.9575,0
54334,2.6725,33.4275,31.8825,24.98,0
54335,2.65,33.5675,31.84,25.07,0
54336,2.6375,33.665,31.6625,25.135,0
54337,2.595,33.775,31.5725,25.0775,0
54338,2.5825,33.9375,31.265,25.0675,0
54339,2.5725,34.08,31.1275,25.125,0
54340,2.5625,34.3025,31.055,25.2175,0
54341,2.5625,34.34,30.9725,25.2925,0
54342,2.575,34.38,30.8,25.2275,0
54343,2.575,34.4375,30.5575,25.4175,0
54344,2.585,34.545,30.405,25.3775,0
54345,2.58,34.745,30.2425,25.495,0
54346,2.5925,34.89,30.1225,25.525,0
54347,2.62,34.8175,30.12,25.6675,0
54348,2.585,34.7625,30.07,25.6375,0
54349,2.5925,34.785,29.8675,25.7275,0
54350,2.5775,34.7075,29.68,25.805,0
54351,2.63,34.7575,29.6175,26.065,0
54352,2.565,34.7925,29.645,26.0475,0
54353,2.5725,34.7125,29.5425,26.2075,0
54354,2.5125,34.7675,29.505,26.3675,0
54355,2.5425,34.8225,29.4875,26.3325,0
54356,2.5475,34.715,29.265,26.5275,0
54357,2.5,34.7025,29.19,26.71,0
54358,2.505,34.6875,29.1425,26.8025,0
54359,2.5025,34.5725,29.055,27.0225,0
54360,2.4875,34.565,28.86,27.1675,0
54361,2.4925,34.6575,28.6625,27.3225,0
54362,2.465,34.7475,28.6,27.2675,0
54363,2.4525,34.7325,28.3275,27.4975,0
54364,2.4625,34.725,28.265,27.6675,0
54365,2.45,34.6725,28.1875,27.8625,0
54366,2.43,34.5175,28.2275,27.9025,0
54367,2.4375,34.425,28.1225,28.0925,0
54368,2.45,34.4675,28.135,28.2275,0
54369,2.46,34.415,27.9625,28.4025,0
54370,2.4425,34.295,27.885,28.5175,0
54371,2.4325,34.29,27.76,28.63,0
54372,2.44,34.195,27.72,28.845,0
54373,2.4175,34.2,27.615,28.89,0
54374,2.415,34.155,27.54,29.05,0
54375,2.4375,34.235,27.4575,29.1875,0
54376,2.4075,34.2275,27.3275,29.1675,0
54377,2.445,34.31,27.1475,29.335,0
54378,2.44,34.25,27.215,29.315,0
54379,2.465,34.16,27.2025,29.3825,0
54380,2.4775,33.975,27.015,29.4475,0
54381,2.455,34.0475,27.02,29.5725,0
54382,2.51,34.0175,26.9525,29.67,0
54383,2.5125,33.9325,26.8675,29.6025,0
54384,2.5,33.8,26.82,29.8475,0
54385,2.5425,33.775,26.92,29.9875,0
54386,2.5675,33.7675,26.78,30.02,0
54387,2.56,33.655,26.8,30.1475,0
54388,2.59,33.6325,26.7,30.1675,0
54389,2.61,33.38,26.78,30.2525,0
54390,2.615,33.4675,26.8475,30.335,0
54391,2.6225,33.4325,26.825,30.3075,0
54392,2.6325,33.33,26.8825,30.3275,0
54393,2.6025,33.285,26.9225,30.255,0
54394,2.58,33.2,27.0775,30.3225,0
54395,2.585,33.06,27.0125,30.2725,0
54396,2.6025,33.06,27.0075,30.465,0
54397,2.59,32.9275,27.035,30.495,0
54398,2.585,32.8675,27.15,30.6575,0
54399,2.59,32.9075,27.165,30.52,0
54400,2.57,32.905,27.17,30.5075,0
54401,2.555,32.7575,27.22,30.5825,0
54402,2.51,32.66,27.24,30.6725,0
54403,2.5275,32.58,27.23,30.8075,0
54404,2.505,32.435,27.1625,30.87,0
54405,2.5,32.465,27.18,30.915,0
54406,2.515,32.29,27.2425,31.0225,0
54407,2.525,32.3325,27.3325,31.0725,0
54408,2.5125,32.2225,27.2225,31.13,0
54409,2.51,32.1525,27.215,31.02,0
54410,2.5175,32.1975,27.3025,31.215,0
54411,2.5,32.21,27.24,31.2475,0
54412,2.465,32.095,27.2525,31.2525,0
54413,2.48,31.9575,27.2675,31.3375,0
54414,2.44,32.085,27.3675,31.3425,0
54415,2.435,31.92,27.465,31.2125,0
54416,2.4325,31.815,27.5075,31.2425,0
54417,2.435,31.7125,27.6425,31.1325,0
54418,2.42,31.81,27.8,31.1825,0
54419,2.4275,31.82,27.77,31.0875,0
54420,2.455,31.7325,27.805,31.0125,0
54421,2.47,31.73,27.9025,31.0225,0
54422,2.4675,31.7875,27.7975,31.075,0
54423,2.5025,31.805,27.8175,31.115,0
54424,2.4725,31.59,27.8175,31.115,0
54425,2.4475,31.6575,27.905,31.12,0
54426,2.4625,31.6675,27.905,31.0975,0
54427,2.48,31.51,27.975,31.155,0
54428,2.4825,31.4675,28.08,31.09,0
54429,2.47,31.5125,28.195,30.9675,0
54430,2.445,31.295,28.3375,31.05,0
54431,2.43,31.265,28.4425,31.0675,0
54432,2.435,31.3175,28.6075,30.985,0
54433,2.435,31.2075,28.655,31.075,0
54434,2.425,31.045,28.79,31.085,0
54435,2.4475,30.88,28.9025,30.8525,0
54436,2.4225,30.875,29.08,30.885,0
54437,2.4225,30.8675,29.1875,30.79,0
54438,2.4125,30.925,29.32,30.865,0
54439,2.3975,30.69,29.2025,30.8575,0
54440,2.44,30.42,29.4025,30.9875,0
54441,2.42,30.3775,29.3775,31.005,0
54442,2.3775,30.4125,29.49,31.0275,0
54443,2.385,30.3125,29.43,30.9425,0
54444,2.3675,30.3175,29.545,31.0425,0
54445,2.32,30.1825,29.595,31.1025,0
54446,2.3075,30.1875,29.59,31.1625,0
54447,2.2875,30.155,29.6775,31.14,0
54448,2.2575,30.095,29.795,31.1025,0
54449,2.2575,29.895,29.945,31.2475,0
54450,2.2375,29.775,30.02,31.27,0
54451,2.23,29.7,30.03,31.3675,0
54452,2.21,29.78,30.0075,31.4225,0
54453,2.2075,29.7575,30.045,31.395,0
54454,2.18,29.4775,29.975,31.5,0
54455,2.1625,29.3925,30.1175,31.7325,0
54456,2.1775,29.3225,30.075,31.725,0
54457,2.14,29.1725,30.2175,31.85,0
54458,2.1,29.0125,30.4575,31.755,0
54459,2.0375,28.945,30.4975,31.735,0
54460,2.0625,28.8325,30.5225,31.6825,0
54461,2.0625,28.8025,30.515,31.7875,0
54462,2.0725,28.8875,30.5025,31.86,0
54463,2.08,28.8125,30.6475,31.7525,0
54464,2.04,28.7075,30.6525,31.76,0
54465,2.04,28.7525,30.835,31.8675,0
54466,2.04,28.6,30.895,31.785,0
54467,2.025,28.6575,30.82,31.695,0
54468,1.985,28.655,30.895,31.725,0
54469,2.0125,28.5975,30.8775,31.6625,0
54470,2.01,28.735,30.8475,31.7325,0
54471,1.9675,28.5925,30.8925,31.57,0
54472,1.965,28.6225,31.0075,31.62,0
54473,1.965,28.715,31.08,31.635,0
54474,1.965,28.68,31.1325,31.5,0
54475,1.98,28.7675,31.04,31.475,0
54476,1.985,28.6725,31.025,31.335,0
54477,1.965,28.7225,31.075,31.2875,0
54478,2.01,28.7675,30.99,31.1775,0
54479,1.9975,28.8125,31.12,31.1925,0
54480,1.9775,28.925,31.1925,31.09,0
54481,1.9725,28.8475,31.2225,31.0525,0
54482,1.93,28.9475,31.29,30.9875,0
54483,1.9475,28.8525,31.3125,30.8075,0
54484,1.965,28.995,31.3925,30.7175,0
54485,1.975,28.975,31.5125,30.72,0
54486,1.95,28.955,31.5375,30.71,0
54487,1.9675,28.895,31.4975,30.5075,0
54488,1.95,28.985,31.5375,30.4375,0
54489,1.9625,29.0625,31.605,30.4025,0
54490,1.9275,29.0575,31.6325,30.385,0
54491,1.9275,29.06,31.8025,30.2475,0
54492,1.935,29.21,31.8875,30.245,0
54493,1.9125,29.245,32.0025,30.14,0
54494,1.9025,29.1625,32.0125,30.15,0
54495,1.8925,29.1375,32.0375,30.0125,0
54496,1.9175,29.0775,32.0325,29.965,0
54497,1.8925,29.16,32.1225,29.935,0
54498,1.9025,29.1725,32.185,29.845,0
54499,1.8325,29.09,32.3025,29.88,0
54500,1.8275,29.1125,32.3575,29.8075,0
54501,1.815,29.1375,32.3925,29.6175,0
54502,1.86,29.095,32.555,29.565,0
54503,1.8425,29.135,32.6075,29.555,0
54504,1.8325,29.18,32.4525,29.485,0
54505,1.8525,29.22,32.68,29.465,0
54506,1.815,29.2875,32.7775,29.27,0
54507,1.81,29.3125,32.9175,29.0675,0
54508,1.79,29.3575,32.99,28.9475,0
54509,1.775,29.46,33.0075,28.83,0
54510,1.815,29.4825,33.2,28.6825,0
54511,1.7625,29.5825,33.065,28.5125,0
54512,1.7675,29.5875,33.16,28.2775,0
54513,1.7525,29.74,33.385,28.2775,0
54514,1.7925,29.8575,33.3825,28.1125,0
54515,1.7975,30.0175,33.4275,27.865,0
54516,1.81,30.0425,33.57,27.8,0
54517,1.8,30.11,33.3825,27.7675,0
54518,1.78,30.1725,33.63,27.6375,0
54519,1.8,30.24,33.6625,27.5025,0
54520,1.78,30.1975,33.6025,27.5225,0
54521,1.76,30.31,33.465,27.49,0
54522,1.7475,30.5675,33.5375,27.285,0
54523,1.74,30.575,33.615,27.135,0
54524,1.7325,30.695,33.6375,26.9275,0
54525,1.73,30.76,33.625,26.825,0
54526,1.7325,30.8,33.8275,26.69,0
54527,1.7275,30.8975,33.93,26.5325,0
54528,1.7125,30.8825,33.91,26.3775,0
54529,1.7175,31.0275,33.97,26.355,0
54530,1.7025,31.2325,34.0925,26.2,0
54531,1.67,31.3125,34.095,26.03,0
54532,1.6475,31.395,34.145,25.9,0
54533,1.615,31.39,34.375,25.7575,0
54534,1.615,31.375,34.4925,25.625,0
54535,1.6275,31.485,34.5025,25.6225,0
54536,1.635,31.56,34.49,25.525,0
54537,1.63,31.6075,34.5375,25.535,0
54538,1.6375,31.425,34.5725,25.5375,0
54539,1.66,31.465,34.7,25.4925,0
54540,1.665,31.4875,34.6775,25.605,0
54541,1.67,31.5975,34.65,25.4425,0
54542,1.65,31.59,34.6725,25.5,0
54543,1.64,31.62,34.7225,25.3625,0
54544,1.61,31.66,34.715,25.3775,0
54545,1.62,31.825,34.68,25.2575,0
54546,1.6325,31.715,34.7175,25.1525,0
54547,1.625,31.81,34.68,25.22,0
54548,1.6275,31.9725,34.625,25.18,0
54549,1.6175,31.9475,34.505,25.1325,0
54550,1.6325,32.04,34.52,25.145,0
54551,1.6375,32.075,34.4575,25.1075,0
54552,1.66,32.0675,34.3025,25.0575,0
54553,1.65,32.0925,34.2925,25.1425,0
54554,1.655,32.1225,34.2625,25.2175,0
54555,1.635,32.18,34.1325,25.3225,0
54556,1.675,32.2225,33.995,25.1875,0
54557,1.6425,32.3575,34.035,25.21,0
54558,1.6325,32.2475,33.9225,25.1725,0
54559,1.63,32.49,33.9125,25.1625,0
54560,1.62,32.5525,33.79,25.07,0
54561,1.675,32.535,33.545,25.25,0
54562,1.6675,32.6475,33.32,25.3925,0
54563,1.665,32.7775,33.32,25.495,0
54564,1.63,33.0275,33.0875,25.4625,0
54565,1.6375,32.9425,32.95,25.5025,0
54566,1.64,33.1,32.865,25.6475,0
54567,1.6675,33.0925,32.6775,25.755,0
54568,1.675,33.055,32.5625,25.7775,0
54569,1.675,33.2175,32.4325,25.94,0
54570,1.685,33.2325,32.2925,26.135,0
54571,1.6775,33.235,32.0825,26.15,0
54572,1.685,33.4025,31.975,26.275,0
54573,1.6775,33.42,31.975,26.4075,0
54574,1.6575,33.3925,31.7375,26.415,0
54575,1.6475,33.7025,31.61,26.4875,0
54576,1.6375,33.7975,31.4775,26.465,0
54577,1.6575,33.9325,31.1925,26.575,0
54578,1.645,34.115,30.9425,26.55,0
54579,1.67,34.3075,30.7325,26.72,0
54580,1.6425,34.31,30.6875,26.705,0
54581,1.635,34.5275,30.33,26.85,0
54582,1.62,34.63,29.9725,27.0075,0
54583,1.635,34.73,29.8075,27.14,0
54584,1.5925,34.875,29.695,27.2625,0
54585,1.5825,34.86,29.485,27.4425,0
54586,1.57,34.9575,29.3875,27.5625,0
54587,1.5525,34.87,29.2325,27.675,0
54588,1.5575,35.0275,29.025,27.775,0
54589,1.5475,35.0675,28.8575,27.985,0
54590,1.545,35.1125,28.83,28.1575,0
54591,1.5325,35.2,28.5275,28.1725,0
54592,1.5125,35.295,28.2575,28.2275,0
54593,1.5125,35.425,28.11,28.16,0
54594,1.49,35.465,28.03,28.345,0
54595,1.505,35.4025,27.9225,28.44,0
54596,1.4675,35.355,27.765,28.5575,0
54597,1.4825,35.4075,27.69,28.695,0
54598,1.4825,35.46,27.565,28.845,0
54599,1.4825,35.6175,27.4775,28.945,0
54600,1.465,35.655,27.35,29.0975,0
54601,1.43,35.635,27.225,29.16,0
54602,1.4525,35.515,27.13,29.215,0
54603,1.43,35.4525,27.0775,29.4825,0
54604,1.42,35.36,27.0475,29.5375,0
54605,1.44,35.1525,26.8725,29.7625,0
54606,1.42,35.0125,26.8575,29.825,0
54607,1.4475,35.0575,26.83,29.915,0
54608,1.3925,34.9925,26.85,29.9925,0
54609,1.3975,34.935,26.755,30.05,0
54610,1.4,34.825,26.8475,30.14,0
54611,1.3525,34.92,26.9075,30.22,0
54612,1.3775,34.815,26.795,30.255,0
54613,1.3975,34.79,26.74,30.29,0
54614,1.39,34.69,26.7025,30.3025,0
54615,1.3625,34.7025,26.7875,30.3425,0
54616,1.335,34.7225,26.745,30.335,0
54617,1.34,34.605,26.7475,30.2975,0
54618,1.3575,34.4075,26.78,30.39,0
54619,1.3675,34.41,26.805,30.46,0
54620,1.37,34.36,26.8525,30.54,0
54621,1.3925,34.3775,26.84,30.5825,0
54622,1.3675,34.35,26.7975,30.72,0
54623,1.3675,34.2275,26.755,30.7425,0
54624,1.3725,34.1325,26.6725,30.805,0
54625,1.4025,34.05,26.6725,30.8175,0
54626,1.42,34.05,26.7825,30.8775,0
54627,1.4125,34.0075,26.78,30.8725,0
54628,1.4125,33.9225,26.7,31.0375,0
54629,1.4375,33.8275,26.7425,31.0725,0
54630,1.5,33.7575,26.665,31.0925,0
54631,1.4975,33.68,26.7,31.1225,0
54632,1.5375,33.5425,26.705,31.1575,0
54633,1.55,33.4775,26.76,31.255,0
54634,1.5625,33.29,26.7725,31.2275,0
54635,1.55,33.1125,26.9325,31.335,0
54636,1.585,33.18,26.9725,31.43,0
54637,1.6075,32.935,26.9075,31.54,0
54638,1.6225,32.7975,27.02,31.5425,0
54639,1.635,32.62,27.1,31.6525,0
54640,1.665,32.6,27.11,31.7525,0
54641,1.69,32.555,27.1525,31.7375,0
54642,1.695,32.39,27.18,31.77,0
54643,1.71,32.295,27.235,31.83,0
54644,1.745,32.1525,27.3425,32.02,0
54645,1.75,31.9925,27.3175,32.1325,0
54646,1.765,31.945,27.37,32.075,0
54647,1.78,31.745,27.385,32.14,0
54648,1.7925,31.7175,27.4975,32.155,0
54649,1.805,31.4975,27.585,32.3,0
54650,1.8275,31.42,27.6275,32.25,0
54651,1.8425,31.37,27.615,32.225,0
54652,1.8375,31.225,27.655,32.2375,0
54653,1.8775,31.1,27.7275,32.285,0
54654,1.88,30.9875,27.8025,32.2925,0
54655,1.905,31.015,27.9875,32.38,0
54656,1.9425,30.965,27.9925,32.4,0
54657,1.975,30.8325,27.91,32.51,0
54658,1.9725,30.6325,28.02,32.65,0
54659,1.9775,30.64,27.975,32.615,0
54660,1.9925,30.595,28.005,32.445,0
54661,1.99,30.5025,27.9875,32.4975,0
54662,2.0025,30.6225,27.9125,32.4625,0
54663,2.0225,30.585,28.07,32.545,0
54664,2.0175,30.505,28.0375,32.4025,0
54665,2.0275,30.58,28.01,32.61,0
54666,2.0575,30.4625,28.07,32.55,0
54667,2.07,30.32,28.09,32.545,0
54668,2.0675,30.37,28.185,32.455,0
54669,2.1,30.1675,28.315,32.495,0
54670,2.1,30.065,28.3,32.545,0
54671,2.135,30.0775,28.3675,32.5925,0
54672,2.1575,30.09,28.3325,32.4825,0
54673,2.2025,29.9025,28.475,32.41,0
54674,2.1925,29.835,28.5475,32.485,0
54675,2.2025,29.7425,28.615,32.3775,0
54676,2.23,29.695,28.7925,32.37,0
54677,2.2225,29.6575,28.9,32.3625,0
54678,2.2175,29.555,28.9925,32.2325,0
54679,2.22,29.45,29.065,32.17,0
54680,2.225,29.3775,29.15,32.3275,0
54681,2.225,29.315,29.3225,32.125,0
54682,2.24,29.22,29.335,32.1025,0
54683,2.235,29.195,29.4425,32.0325,0
54684,2.2425,29.18,29.42,31.9575,0
54685,2.2575,29.2325,29.555,31.9025,0
54686,2.2475,29.25,29.6125,31.7575,0
54687,2.265,29.2175,29.7325,31.685,0
54688,2.2875,29.175,29.91,31.6625,0
54689,2.3125,29.255,29.935,31.625,0
54690,2.2775,29.2725,30.0425,31.4225,0
54691,2.2675,29.26,30.1325,31.365,0
54692,2.2625,29.2225,30.2925,31.3925,0
54693,2.2475,29.2275,30.3,31.265,0
54694,2.2375,29.2325,30.3975,31.115,0
54695,2.2375,29.1825,30.5775,30.965,0
54696,2.225,29.1,30.625,30.855,0
54697,2.215,29.165,30.9075,30.675,0
54698,2.2075,29.1525,31.03,30.59,0
54699,2.23,29.14,31.12,30.33,0
54700,2.2375,29.1125,31.32,30.375,0
54701,2.2025,29.2925,31.345,30.3525,0
54702,2.225,29.215,31.5475,30.0625,0
54703,2.205,29.13,31.6375,30.035,0
54704,2.2125,29.12,31.665,29.9825,0
54705,2.235,29.205,31.6675,29.8325,0
54706,2.2225,29.1375,31.84,29.7925,0
54707,2.205,29.2,31.8725,29.735,0
54708,2.195,29.04,31.93,29.65,0
54709,2.17,29.135,32.1675,29.6525,0
54710,2.1975,28.9825,32.21,29.5875,0
54711,2.175,28.91,32.4325,29.48,0
54712,2.1575,28.89,32.575,29.4925,0
54713,2.175,28.985,32.61,29.3025,0
54714,2.16,28.8975,32.565,29.3275,0
54715,2.145,29.0275,32.765,29.195,0
54716,2.1325,28.9675,32.9775,28.955,0
54717,2.1175,28.9525,33.1125,28.9325,0
54718,2.1,28.9125,33.3325,28.8,0
54719,2.1,28.75,33.4925,28.765,0
54720,2.095,28.775,33.52,28.7625,0
54721,2.075,28.6675,33.6275,28.6675,0
54722,2.06,28.7625,33.7675,28.7475,0
54723,1.99,28.6,33.91,28.6925,0
54724,1.9825,28.5225,33.795,28.6425,0
54725,2.015,28.515,33.85,28.6225,0
54726,2.02,28.475,33.96,28.5,0
54727,2.005,28.5825,34.1575,28.405,0
54728,1.97,28.56,34.195,28.475,0
54729,1.96,28.6075,34.21,28.4925,0
54730,1.94,28.56,34.165,28.2475,0
54731,1.9575,28.6525,34.26,28.2,0
54732,1.9075,28.5475,34.3275,28.235,0
54733,1.9175,28.54,34.325,28.2125,0
54734,1.95,28.6175,34.3875,28.1025,0
54735,1.9,28.515,34.6375,28.025,0
54736,1.87,28.4275,34.755,28.0175,0
54737,1.855,28.55,34.845,27.8925,0
54738,1.8775,28.66,34.89,27.7925,0
54739,1.8275,28.5375,34.795,27.87,0
54740,1.82,28.4,34.9625,27.8325,0
54741,1.815,28.3975,35.115,27.7375,0
