0.05,0.75,1,25000,0.14137,0.186619,0.1427,0.102398,0.160164,0.0180469,0.126221,0.12248,1600,0
0.05,0.75,1,50000,0.14089,0.182499,0.142237,0.100517,0.163586,0.0180266,0.124809,0.127436,1600,0
0.1,0.75,1,0,0.125143,0.12515,0.124514,0.125286,0.125036,0.124999,0.124902,0.124971,1600,0
0.1,0.75,1,1000,0.117526,0.18663,0.128383,0.116215,0.14375,0.0518641,0.115291,0.140341,1600,0
0.1,0.75,1,2000,0.136392,0.18285,0.144027,0.101993,0.151934,0.0227617,0.124542,0.135501,1600,0
0.1,0.75,1,3000,0.139599,0.189061,0.134441,0.101368,0.167434,0.014309,0.12763,0.126159,1600,0
0.1,0.75,1,5000,0.136596,0.182934,0.148985,0.0913105,0.181951,0.00680703,0.139021,0.112395,1600,0
0.1,0.75,1,7000,0.150115,0.179211,0.145381,0.089757,0.174777,0.00319492,0.139957,0.117607,1600,0
0.1,0.75,1,10000,0.153557,0.180168,0.148614,0.0935688,0.170778,0.00102109,0.134818,0.117475,1600,0
0.1,0.75,1,25000,0.151655,0.179819,0.148259,0.0863375,0.18371,0,0.138721,0.111498,1600,0
0.1,0.75,1,50000,0.146373,0.182154,0.142582,0.0911727,0.187155,0,0.140051,0.110512,1600,0
0.1,0.75,1,0,0.125167,0.124924,0.125173,0.124649,0.125086,0.125051,0.12521,0.124739,1600,0
0.1,0.75,1,1000,0.116621,0.190832,0.116827,0.110599,0.137987,0.0539219,0.118641,0.154571,1600,0
0.1,0.75,1,2000,0.134302,0.185029,0.138349,0.108296,0.15999,0.0232937,0.12679,0.123951,1600,0
0.1,0.75,1,3000,0.138669,0.188296,0.137975,0.0948051,0.177414,0.0103648,0.133742,0.118733,1600,0
0.1,0.75,1,5000,0.14963,0.179942,0.144456,0.089468,0.177918,0.00408047,0.136091,0.118415,1600,0
0.1,0.75,1,7000,0.152215,0.184873,0.146993,0.0904219,0.178166,0.00140195,0.13436,0.111569,1600,0
0.1,0.75,1,10000,0.143682,0.183246,0.146554,0.0885605,0.184587,0,0.14119,0.112181,1600,0
0.1,0.75,1,25000,0.145604,0.185633,0.144218,0.0899723,0.176644,0,0.142694,0.115236,1600,0
0.1,0.75,1,50000,0.14987,0.1783,0.149194,0.0910801,0.180544,0,0.139733,0.11128,1600,0
0.15,0.75,1,0,0.124901,0.124733,0.125313,0.1249,0.125091,0.124868,0.125199,0.124995,1600,0
0.15,0.75,1,1000,0.116911,0.190307,0.130411,0.104673,0.150405,0.0370539,0.12862,0.14162,1600,0
0.15,0.75,1,2000,0.132985,0.185497,0.138479,0.0946504,0.171589,0.0143926,0.135916,0.126491,1600,0
0.15,0.75,1,3000,0.133886,0.18875,0.146566,0.094034,0.170976,0.00901211,0.139093,0.117682,1600,0
0.15,0.75,1,5000,0.141553,0.183291,0.139055,0.0957621,0.183189,0.00326133,0.138932,0.114956,1600,0
0.15,0.75,1,7000,0.141719,0.189207,0.141286,0.0890613,0.185209,0.00133633,0.140009,0.112173,1600,0
0.15,0.75,1,10000,0.141964,0.186233,0.140407,0.0891039,0.18758,0.000375,0.142345,0.111991,1600,0
0.15,0.75,1,25000,0.143095,0.184002,0.146134,0.0870184,0.185771,0,0.142508,0.111472,1600,0
0.15,0.75,1,50000,0.140834,0.187766,0.140804,0.0855527,0.186469,0,0.145188,0.113387,1600,0
0.15,0.75,1,0,0.124747,0.125345,0.124912,0.125032,0.12463,0.12484,0.125202,0.125292,1600,0
0.15,0.75,1,1000,0.119146,0.194612,0.127688,0.112243,0.153184,0.0359863,0.123521,0.13362,1600,0
0.15,0.75,1,2000,0.12902,0.195971,0.132515,0.0968344,0.171668,0.0161668,0.13337,0.124455,1600,0
0.15,0.75,1,3000,0.139014,0.189302,0.138302,0.0911328,0.172602,0.0108227,0.138233,0.12059,1600,0
0.15,0.75,1,5000,0.143132,0.185189,0.144824,0.0884898,0.180998,0.00103711,0.137944,0.118386,1600,0
0.15,0.75,1,7000,0.143328,0.183234,0.142216,0.0869441,0.187077,0.000439062,0.141893,0.114869,1600,0
0.15,0.75,1,10000,0.138914,0.18853,0.143795,0.0906832,0.188727,0.000226953,0.138077,0.111047,1600,0
0.15,0.75,1,25000,0.143197,0.188136,0.145021,0.0899496,0.179388,0,0.142688,0.111621,1600,0
0.15,0.75,1,50000,0.141207,0.183115,0.139962,0.0892605,0.181738,0,0.146657,0.118059,1600,0
0.2,0.75,1,0,0.125058,0.124733,0.124882,0.125309,0.124898,0.125244,0.124826,0.125051,1600,0
0.2,0.75,1,1000,0.113207,0.195798,0.120052,0.108723,0.156327,0.0335773,0.124332,0.147984,1600,0
0.2,0.75,1,2000,0.120661,0.197656,0.134732,0.0945141,0.17477,0.0210211,0.135872,0.120772,1600,0
0.2,0.75,1,3000,0.131448,0.192287,0.134028,0.0896715,0.183263,0.0103543,0.141159,0.117791,1600,0
0.2,0.75,1,5000,0.133102,0.192314,0.13827,0.0831914,0.19026,0.00332656,0.145685,0.113852,1600,0
