MCS,ROCK,PAPER,SCISSORS,LIZARD,SPOCK
8256,4.265,0,29.3875,30.7275,29.77
8257,4.24,0,29.6625,30.72,29.595
8258,4.2425,0,29.8,30.6775,29.68
8259,4.215,0,29.745,30.53,29.7425
8260,4.1525,0,29.955,30.5825,29.63
8261,4.1575,0,29.83,30.515,29.6675
8262,4.1625,0,29.9025,30.55,29.7475
8263,4.11,0,29.89,30.49,29.8175
8264,4.085,0,29.8375,30.5275,29.7775
8265,4.02,0,29.775,30.6,29.75
8266,4.0125,0,29.855,30.6025,29.7175
8267,3.965,0,29.98,30.5675,29.63
8268,3.975,0,30.085,30.6575,29.6275
8269,3.98,0,30.0225,30.56,29.5625
8270,3.9725,0,30.045,30.555,29.665
8271,3.9425,0,30.0975,30.5275,29.525
8272,3.915,0,30.165,30.71,29.565
8273,3.8925,0,30.08,30.5775,29.6375
8274,3.8825,0,30.0225,30.5275,29.7475
8275,3.87,0,29.91,30.4575,29.9975
8276,3.8275,0,29.8525,30.34,30.085
8277,3.8175,0,29.9775,30.315,30.0475
8278,3.8175,0,30.0025,30.2425,30.19
8279,3.8075,0,30.015,30.14,30.18
8280,3.7875,0,30.135,30.1025,30.1925
8281,3.815,0,29.9275,30.0425,30.245
8282,3.7925,0,29.91,30.1575,30.42
8283,3.7625,0,29.9575,30.1675,30.535
8284,3.6725,0,29.7425,30.26,30.575
8285,3.64,0,29.73,30.2825,30.5675
8286,3.6225,0,29.54,30.1275,30.65
8287,3.6275,0,29.5275,30.1125,30.7025
8288,3.6375,0,29.465,30.1825,30.675
8289,3.6075,0,29.3775,30.2625,30.64
8290,3.5975,0,29.34,30.3125,30.8325
8291,3.54,0,29.1975,30.305,30.9225
8292,3.535,0,29.0375,30.27,31.0825
8293,3.515,0,29.135,30.2525,31.1825
8294,3.45,0,29.0325,30.225,31.31
8295,3.41,0,29.055,30.2075,31.44
8296,3.4025,0,28.9075,30.2625,31.535
8297,3.37,0,28.7225,30.395,31.6025
8298,3.36,0,28.5925,30.3925,31.75
8299,3.2975,0,28.5225,30.2925,31.8025
8300,3.295,0,28.41,30.3275,31.79
8301,3.25,0,28.39,30.405,31.8225
8302,3.225,0,28.3775,30.3225,31.965
8303,3.1675,0,28.245,30.3225,32.2125
8304,3.1325,0,28.3375,30.39,32.0825
8305,3.165,0,28.37,30.3175,32.2425
8306,3.09,0,28.1825,30.2525,32.2125
8307,3.1,0,28.12,30.3675,32.4425
8308,3.07,0,28.07,30.22,32.4625
8309,3.0875,0,28.03,30.2925,32.535
8310,3.0675,0,27.995,30.445,32.6025
8311,3.04,0,28.07,30.3325,32.515
8312,3.0625,0,28.02,30.4875,32.445
8313,3.0275,0,27.97,30.5725,32.445
8314,3.005,0,28.085,30.63,32.2725
8315,3.0225,0,28.0275,30.6525,32.255
8316,3.0125,0,27.815,30.755,32.315
8317,2.99,0,27.9625,30.6825,32.29
8318,2.9975,0,27.94,30.72,32.2875
8319,2.9925,0,27.9725,30.6825,32.255
8320,2.9625,0,27.94,30.76,32.3625
8321,2.99,0,27.75,30.755,32.42
8322,3.045,0,27.7475,30.825,32.455
8323,3.0375,0,27.765,30.685,32.4125
8324,3.07,0,27.7425,30.6,32.455
8325,3.045,0,27.865,30.5975,32.51
8326,3.07,0,27.845,30.56,32.5475
8327,3.085,0,27.8175,30.6125,32.495
8328,3.0825,0,27.985,30.7075,32.32
8329,3.1425,0,27.8425,30.795,32.235
8330,3.1575,0,27.8125,30.855,32.0925
8331,3.19,0,27.855,30.8825,32.1475
8332,3.2625,0,27.805,30.825,32.1225
8333,3.2525,0,27.8675,30.7525,32.2025
8334,3.2975,0,27.945,30.805,32.01
8335,3.345,0,27.98,30.89,31.69
8336,3.355,0,27.91,30.785,31.675
8337,3.3825,0,27.905,30.9175,31.775
8338,3.39,0,28.085,30.9175,31.735
8339,3.4175,0,28.0625,30.69,31.675
8340,3.48,0,28.04,30.845,31.655
8341,3.4825,0,27.9475,30.8175,31.745
8342,3.505,0,27.8875,30.8525,31.6525
8343,3.53,0,27.995,30.905,31.555
8344,3.5925,0,28.04,30.7275,31.515
8345,3.5975,0,28.055,30.675,31.48
8346,3.625,0,28.1425,30.65,31.55
8347,3.64,0,28.325,30.7675,31.36
8348,3.6475,0,28.4025,30.705,31.42
8349,3.7025,0,28.2075,30.7575,31.3275
8350,3.7125,0,28.2375,30.8075,31.335
8351,3.7825,0,28.09,30.89,31.1825
8352,3.8075,0,28.1425,30.8675,30.965
8353,3.81,0,28.07,31.1725,30.9875
8354,3.8025,0,27.9675,31.26,30.8825
8355,3.7925,0,27.9175,31.2825,30.8475
8356,3.845,0,27.92,31.4125,30.585
8357,3.88,0,27.9825,31.37,30.6
8358,3.8925,0,28.02,31.4175,30.515
8359,3.905,0,27.9825,31.655,30.4625
8360,3.925,0,27.8875,31.65,30.5375
8361,3.9375,0,27.9175,31.6125,30.4875
8362,3.95,0,28.095,31.49,30.485
8363,3.9225,0,28.0425,31.435,30.5425
8364,3.9475,0,28.1175,31.55,30.59
8365,3.935,0,28.0825,31.4775,30.55
8366,3.9475,0,28.03,31.415,30.5075
8367,3.935,0,27.915,31.4175,30.49
8368,3.9725,0,27.9175,31.3475,30.4875
8369,3.955,0,27.805,31.42,30.6075
8370,3.9575,0,27.8425,31.4725,30.415
8371,4.0075,0,27.785,31.4075,30.4125
8372,4.0075,0,27.785,31.54,30.5375
8373,3.9975,0,27.875,31.455,30.47
8374,3.975,0,27.775,31.3775,30.62
8375,4.0025,0,27.765,31.335,30.54
8376,3.9925,0,27.875,31.305,30.65
8377,3.9875,0,27.845,31.28,30.695
8378,3.995,0,27.7,31.335,30.8175
8379,3.915,0,27.6225,31.3,30.8425
8380,3.88,0,27.5025,31.33,31.07
8381,3.8775,0,27.4525,31.41,31.105
8382,3.8425,0,27.4,31.3475,31.1625
8383,3.8725,0,27.255,31.2575,31.335
8384,3.85,0,27.2625,31.0775,31.56
8385,3.8575,0,27.17,30.9825,31.6825
8386,3.84,0,27.315,30.8375,31.7875
8387,3.7975,0,27.4075,30.815,31.785
8388,3.7975,0,27.5025,30.555,31.8175
8389,3.805,0,27.52,30.4425,31.8125
8390,3.78,0,27.5125,30.355,31.9725
8391,3.7675,0,27.6875,30.155,31.9875
8392,3.755,0,27.8275,29.96,32.105
8393,3.705,0,27.955,29.72,32.2575
8394,3.685,0,27.9975,29.5225,32.435
8395,3.6575,0,28.155,29.415,32.4325
8396,3.6575,0,28.25,29.27,32.47
8397,3.6375,0,28.3375,29.1225,32.5225
8398,3.655,0,28.235,29.075,32.625
8399,3.6475,0,28.285,28.9125,32.77
8400,3.6425,0,28.5225,28.7325,32.845
8401,3.68,0,28.4925,28.4475,33.0125
8402,3.63,0,28.6275,28.3825,33.05
8403,3.61,0,28.625,28.2475,33.1225
8404,3.5775,0,28.8075,28.2175,33.055
8405,3.6125,0,28.8025,28.195,33.135
8406,3.5675,0,28.8925,28.12,33.0075
8407,3.5575,0,29.0675,27.9225,33.0975
8408,3.54,0,29.03,27.9375,33.0925
8409,3.5225,0,28.9275,27.9925,33.12
8410,3.5125,0,28.8525,28.005,33.1325
8411,3.4875,0,29.035,27.9275,33.24
8412,3.4775,0,29.055,27.82,33.2025
8413,3.4425,0,29.1375,27.8075,33.135
8414,3.405,0,29.105,27.9775,33.1025
8415,3.42,0,29.105,27.855,33.31
8416,3.4,0,29.06,27.7325,33.4075
8417,3.4175,0,28.8975,27.79,33.435
8418,3.38,0,28.875,27.8675,33.5225
8419,3.3925,0,28.7325,27.955,33.4225
8420,3.35,0,28.6575,28.0125,33.31
8421,3.375,0,28.6825,27.89,33.4875
8422,3.4075,0,28.6575,28.015,33.5075
8423,3.435,0,28.33,28.245,33.4425
8424,3.41,0,28.2325,28.395,33.3025
8425,3.395,0,28.1,28.535,33.4075
8426,3.3775,0,28.065,28.62,33.5125
8427,3.4225,0,27.82,28.7,33.47
8428,3.4025,0,27.6475,28.8375,33.45
8429,3.3325,0,27.475,29.0675,33.56
8430,3.26,0,27.3125,29.1025,33.725
8431,3.245,0,27.1625,29.305,33.7525
8432,3.2475,0,27.05,29.315,33.865
8433,3.1975,0,26.85,29.46,34
8434,3.2275,0,26.5525,29.5975,34.0425
8435,3.14,0,26.3825,29.7025,34.3675
8436,3.0875,0,26.3,29.7975,34.3025
8437,3.0675,0,25.9975,29.995,34.3175
8438,3.0525,0,25.9675,29.995,34.425
8439,3.04,0,25.83,30.1575,34.375
8440,3.0325,0,25.5925,30.2825,34.4525
8441,2.975,0,25.4875,30.325,34.6125
8442,2.9425,0,25.43,30.5225,34.6425
8443,2.885,0,25.29,30.4375,34.84
8444,2.875,0,25.235,30.51,34.9175
8445,2.825,0,25.165,30.52,34.945
8446,2.76,0,25.02,30.6275,35.0725
8447,2.7025,0,24.8675,30.535,35.0425
8448,2.685,0,24.7825,30.6875,34.9725
8449,2.6475,0,24.715,30.82,35.055
8450,2.62,0,24.825,30.93,35.03
8451,2.555,0,24.7225,31.1275,35.06
8452,2.6025,0,24.775,31.185,35.0325
8453,2.585,0,24.75,31.2325,35.195
8454,2.56,0,24.8625,31.19,35.0275
8455,2.575,0,24.8525,31.2825,35.0475
8456,2.5225,0,24.7975,31.37,35.03
8457,2.545,0,24.6625,31.47,35.0275
8458,2.54,0,24.6725,31.5025,35.0075
8459,2.515,0,24.53,31.6775,34.8375
8460,2.545,0,24.6275,31.8025,34.6875
8461,2.535,0,24.68,31.9175,34.5275
8462,2.5525,0,24.6425,31.9825,34.475
8463,2.58,0,24.66,32.135,34.22
8464,2.6,0,24.625,32.205,34.0825
8465,2.64,0,24.58,32.2675,33.895
8466,2.645,0,24.615,32.39,33.6975
8467,2.6425,0,24.5875,32.3575,33.62
8468,2.67,0,24.725,32.465,33.51
8469,2.68,0,24.8875,32.445,33.4175
8470,2.635,0,24.915,32.4675,33.3275
8471,2.67,0,24.9625,32.52,33.0225
8472,2.7025,0,25.165,32.5625,32.79
8473,2.7525,0,25.3075,32.6725,32.565
8474,2.7275,0,25.4,32.86,32.48
8475,2.715,0,25.5525,32.91,32.3225
8476,2.78,0,25.7275,32.895,32.0375
8477,2.8125,0,25.8225,32.845,31.92
8478,2.79,0,25.995,32.92,31.625
8479,2.855,0,26.0525,33.02,31.5425
8480,2.8825,0,26.3025,33.14,31.2675
8481,2.9275,0,26.42,33.305,31.035
8482,2.9025,0,26.495,33.4275,30.8025
8483,2.95,0,26.6375,33.4825,30.6525
8484,2.95,0,26.595,33.6125,30.415
8485,2.975,0,26.68,33.7625,30.2825
8486,2.995,0,26.755,33.825,30.14
8487,2.99,0,26.8625,33.8175,29.8425
8488,3.0125,0,26.9975,33.9025,29.595
8489,3.0325,0,27.2025,33.8925,29.475
8490,3.045,0,27.42,33.7975,29.27
8491,3.075,0,27.58,33.93,29.0975
8492,3.0825,0,27.7525,33.8125,28.965
8493,3.095,0,27.8725,33.86,28.935
8494,3.1275,0,28.045,33.7925,28.915
8495,3.125,0,28.085,33.795,28.7825
8496,3.14,0,28.215,33.8125,28.585
8497,3.1175,0,28.315,33.74,28.47
8498,3.125,0,28.345,33.5975,28.395
8499,3.1625,0,28.5675,33.3525,28.4725
8500,3.1825,0,28.6325,33.51,28.465
8501,3.2125,0,28.7475,33.295,28.3925
8502,3.25,0,28.92,33.2875,28.21
8503,3.3175,0,29.04,33.235,28.025
8504,3.325,0,29.165,33.1275,27.9375
8505,3.4075,0,29.235,33,27.9825
8506,3.4075,0,29.2725,32.96,27.9725
8507,3.4475,0,29.39,32.995,27.855
8508,3.4425,0,29.495,33.0025,27.8025
8509,3.4375,0,29.52,32.915,27.6975
8510,3.465,0,29.655,32.7675,27.7375
8511,3.5025,0,29.7875,32.5875,27.7825
8512,3.485,0,29.985,32.56,27.575
8513,3.535,0,30.02,32.3925,27.5475
8514,3.5875,0,30.0775,32.485,27.6025
8515,3.62,0,30.155,32.4475,27.41
8516,3.67,0,30.1225,32.5075,27.3825
8517,3.685,0,30.0925,32.355,27.3775
8518,3.66,0,30.0825,32.3725,27.4225
8519,3.6925,0,30.25,32.24,27.485
8520,3.7125,0,30.375,32.1825,27.43
8521,3.695,0,30.46,32.035,27.515
8522,3.7375,0,30.585,31.935,27.43
8523,3.7325,0,30.51,31.8075,27.6325
8524,3.735,0,30.4425,31.845,27.5825
8525,3.76,0,30.4675,31.79,27.8125
8526,3.7875,0,30.38,31.67,27.9
8527,3.805,0,30.37,31.475,27.935
8528,3.825,0,30.33,31.535,27.9975
8529,3.7975,0,30.2375,31.39,28.05
8530,3.8175,0,30.2225,31.425,28.105
8531,3.825,0,30.3,31.225,28.1825
8532,3.8225,0,30.225,31.245,28.3275
8533,3.7775,0,30.21,31.27,28.4525
8534,3.795,0,30.0575,31.275,28.555
8535,3.75,0,29.9975,31.32,28.66
8536,3.75,0,29.8625,31.28,28.785
8537,3.7125,0,29.9125,31.17,28.865
8538,3.72,0,29.7975,31.2075,28.9425
8539,3.665,0,29.63,31.075,29.1025
8540,3.6225,0,29.57,31.16,29.305
8541,3.6,0,29.4375,31.0975,29.595
8542,3.6325,0,29.3725,31.0475,29.68
8543,3.63,0,29.1425,30.9925,29.815
8544,3.5975,0,29.2775,30.95,29.785
8545,3.5625,0,29.2325,30.975,29.795
8546,3.58,0,29.1025,30.9725,29.9275
8547,3.5575,0,29.1625,30.96,30.1475
8548,3.5275,0,29.1225,30.885,30.2725
8549,3.4975,0,28.95,30.7825,30.515
8550,3.4675,0,28.88,30.74,30.5225
8551,3.4325,0,28.8475,30.7725,30.5275
8552,3.4125,0,28.75,30.6325,30.6
8553,3.3975,0,28.7975,30.575,30.85
8554,3.39,0,28.6325,30.545,31.09
8555,3.38,0,28.605,30.4625,31.255
8556,3.335,0,28.495,30.53,31.4225
8557,3.3125,0,28.445,30.4675,31.565
8558,3.245,0,28.3625,30.5475,31.6325
8559,3.2275,0,28.2275,30.6625,31.61
8560,3.1375,0,28.2,30.7075,31.61
8561,3.1075,0,28.145,30.7775,31.5375
8562,3.1025,0,28.05,30.7275,31.635
8563,3.075,0,28.115,30.775,31.7375
8564,3.015,0,28.005,30.7775,31.7775
8565,2.9725,0,28.0075,30.835,31.77
8566,2.9,0,27.91,30.88,31.9225
8567,2.915,0,27.84,30.975,32.0025
8568,2.825,0,27.845,31.065,32.1
8569,2.7675,0,27.7475,30.9725,32.2725
8570,2.73,0,27.61,31.0075,32.3525
8571,2.6975,0,27.6425,31.05,32.4625
8572,2.6275,0,27.5025,31.1025,32.32
8573,2.6175,0,27.6125,31.0825,32.38
8574,2.5575,0,27.69,31.12,32.405
8575,2.495,0,27.68,31.09,32.38
8576,2.4675,0,27.635,31.13,32.4425
8577,2.4525,0,27.645,31.09,32.4375
8578,2.415,0,27.715,31.165,32.5025
8579,2.3925,0,27.77,31.1925,32.4275
8580,2.3625,0,27.8675,31.2875,32.3625
8581,2.3825,0,27.745,31.2675,32.315
8582,2.3425,0,27.71,31.3225,32.2225
8583,2.31,0,27.8075,31.3325,32.1975
8584,2.2675,0,28.015,31.255,32.1125
8585,2.2775,0,28.095,31.2825,32.0225
8586,2.2675,0,28.07,31.3725,31.9175
8587,2.2425,0,28.0425,31.4425,31.9875
8588,2.185,0,28.135,31.5175,31.9675
8589,2.1625,0,28.2125,31.5775,31.9175
8590,2.1075,0,28.2,31.4725,31.895
8591,2.08,0,28.1675,31.425,31.9425
8592,2.1075,0,28.285,31.505,31.915
8593,2.06,0,28.2,31.64,31.88
8594,2.0625,0,28.2275,31.725,31.84
8595,2.0375,0,28.1275,31.9025,31.735
8596,2.005,0,28.145,31.955,31.8075
8597,1.9725,0,28.0875,31.8875,31.6975
8598,1.9675,0,28.2325,31.945,31.6975
8599,1.965,0,28.185,31.9875,31.6525
8600,1.97,0,28.1775,32.0575,31.6525
8601,1.9375,0,28.14,32.15,31.8675
8602,1.91,0,28.045,32.195,31.8175
8603,1.9075,0,28.08,32.23,31.7975
8604,1.905,0,28.0175,32.225,31.7075
8605,1.895,0,28.0275,32.325,31.645
8606,1.8675,0,28.1125,32.395,31.5225
8607,1.8525,0,28.3775,32.3225,31.49
8608,1.84,0,28.3675,32.305,31.3775
8609,1.84,0,28.375,32.365,31.275
8610,1.8325,0,28.3475,32.495,31.1675
8611,1.87,0,28.35,32.59,31.23
8612,1.865,0,28.3225,32.4825,31.115
8613,1.8975,0,28.5425,32.41,31.11
8614,1.895,0,28.7525,32.3275,31.015
8615,1.9825,0,28.815,32.31,30.9025
8616,1.99,0,28.96,32.3425,30.725
8617,2.035,0,28.8225,32.405,30.6025
8618,2.0875,0,29.095,32.2875,30.5125
8619,2.115,0,29.15,32.265,30.3425
8620,2.145,0,29.3475,32.365,30.01
8621,2.1375,0,29.405,32.2725,30.0325
8622,2.1775,0,29.49,32.2175,29.8975
8623,2.2325,0,29.525,32.1075,29.8425
8624,2.27,0,29.7125,32.07,29.7875
8625,2.295,0,29.9,32,29.8325
8626,2.3125,0,29.99,31.9175,29.69
8627,2.325,0,30.145,31.735,29.775
8628,2.3875,0,30.26,31.62,29.56
8629,2.4125,0,30.3775,31.6075,29.525
8630,2.4225,0,30.655,31.545,29.3475
8631,2.4375,0,30.825,31.4975,29.345
8632,2.4625,0,31.1,31.3075,29.225
8633,2.475,0,31.2425,31.2125,29.1475
8634,2.49,0,31.3825,31.0175,29.015
8635,2.495,0,31.53,30.975,29.005
8636,2.485,0,31.7675,30.83,28.97
8637,2.4875,0,31.875,30.8525,28.8025
8638,2.5175,0,32.0275,30.845,28.7475
8639,2.525,0,32.07,30.78,28.5875
8640,2.5275,0,32.1,30.705,28.67
8641,2.5525,0,32.2475,30.615,28.685
8642,2.5525,0,32.345,30.41,28.8425
8643,2.545,0,32.33,30.38,28.8975
8644,2.5525,0,32.32,30.2425,28.87
8645,2.545,0,32.4175,30.22,28.77
8646,2.525,0,32.3925,30.16,28.8875
8647,2.52,0,32.3975,30.04,29.0325
8648,2.5425,0,32.38,30.055,29.055
8649,2.5425,0,32.4125,29.9675,29.2725
8650,2.5575,0,32.4425,29.86,29.34
8651,2.5425,0,32.47,29.7375,29.3725
8652,2.55,0,32.3975,29.695,29.525
8653,2.5125,0,32.39,29.685,29.5875
8654,2.5275,0,32.4475,29.4325,29.51
8655,2.5275,0,32.4375,29.4,29.655
8656,2.515,0,32.43,29.3525,29.6275
8657,2.505,0,32.505,29.3475,29.5875
8658,2.505,0,32.585,29.2575,29.6525
8659,2.4775,0,32.635,29.315,29.7375
8660,2.4325,0,32.5175,29.0775,29.99
8661,2.435,0,32.42,29.0925,30.1425
8662,2.4175,0,32.3525,29.035,30.1475
8663,2.41,0,32.3025,28.93,30.34
8664,2.4,0,32.2125,28.9325,30.5175
8665,2.3775,0,32.0475,28.84,30.6025
8666,2.3875,0,31.975,28.865,30.7125
8667,2.375,0,31.82,28.8225,30.965
8668,2.35,0,31.6525,28.7025,31.205
8669,2.37,0,31.6525,28.62,31.3425
8670,2.3675,0,31.5975,28.4775,31.5525
8671,2.365,0,31.4525,28.495,31.625
8672,2.36,0,31.29,28.505,31.7575
8673,2.335,0,31.0325,28.495,31.91
8674,2.355,0,30.97,28.305,32.1225
8675,2.315,0,30.875,28.2175,32.4375
8676,2.2925,0,30.92,28.0375,32.5575
8677,2.305,0,30.7675,27.89,32.7925
8678,2.3075,0,30.745,27.835,32.9475
8679,2.31,0,30.6425,27.8775,33.06
8680,2.31,0,30.5,27.9,33.335
8681,2.305,0,30.4325,27.7775,33.64
8682,2.2875,0,30.3825,27.68,33.66
8683,2.2975,0,30.1675,27.76,33.835
8684,2.28,0,30.0925,27.7425,33.975
8685,2.295,0,29.8725,27.76,34.03
8686,2.305,0,29.785,27.81,34.11
8687,2.3275,0,29.6275,27.8225,34.2425
8688,2.3225,0,29.5075,27.865,34.3475
8689,2.3225,0,29.3475,27.9675,34.385
8690,2.34,0,29.23,27.9425,34.505
8691,2.3625,0,29.1025,27.8525,34.655
8692,2.3875,0,29.0025,27.8875,34.6875
8693,2.3775,0,29.02,27.8375,34.755
8694,2.375,0,28.7275,28.0225,34.8425
8695,2.3575,0,28.5725,28.12,34.85
8696,2.395,0,28.465,28.1675,34.915
8697,2.3675,0,28.3325,28.2025,35.03
8698,2.335,0,28.215,28.2225,35.1725
8699,2.3475,0,28.0775,28.42,35.1875
8700,2.34,0,27.8525,28.545,35.26
8701,2.3525,0,27.57,28.6925,35.2525
8702,2.3275,0,27.42,28.8,35.425
8703,2.335,0,27.185,28.86,35.5975
8704,2.3175,0,27.075,28.9125,35.7
8705,2.295,0,26.9425,29.0375,35.72
8706,2.29,0,26.7275,29.26,35.805
8707,2.2675,0,26.515,29.56,35.7325
8708,2.2875,0,26.3775,29.7475,35.79
8709,2.275,0,26.1775,29.925,35.7525
8710,2.29,0,25.97,30.1925,35.6825
8711,2.2825,0,25.785,30.395,35.6025
8712,2.2125,0,25.6075,30.7575,35.535
8713,2.15,0,25.4975,30.9075,35.6
8714,2.1575,0,25.325,31.24,35.6925
8715,2.1675,0,24.94,31.4075,35.6825
8716,2.135,0,24.94,31.6225,35.5725
8717,2.12,0,24.82,31.8575,35.4075
8718,2.1225,0,24.685,32.0125,35.4825
8719,2.0775,0,24.56,32.0775,35.3575
8720,2.045,0,24.505,32.1725,35.355
8721,2.0025,0,24.4125,32.375,35.3375
8722,1.99,0,24.3525,32.555,35.37
8723,1.9975,0,24.3025,32.65,35.1675
8724,1.97,0,24.3975,32.715,35.0175
8725,1.91,0,24.49,32.79,34.9425
8726,1.9075,0,24.5175,32.83,34.785
8727,1.875,0,24.5275,33.0025,34.74
8728,1.8625,0,24.4625,33.2375,34.6825
8729,1.8475,0,24.55,33.2725,34.4575
8730,1.8525,0,24.6,33.375,34.365
8731,1.825,0,24.67,33.4775,34.145
8732,1.82,0,24.78,33.6275,33.93
8733,1.8125,0,24.66,33.6575,33.91
8734,1.7875,0,24.625,33.7975,33.7525
8735,1.7875,0,24.715,33.9125,33.6975
8736,1.7725,0,24.805,34.0975,33.36
8737,1.76,0,24.8475,34.3,33.205
8738,1.745,0,24.8325,34.4925,32.98
8739,1.74,0,25.085,34.57,32.915
8740,1.77,0,25.2175,34.695,32.61
8741,1.785,0,25.355,34.535,32.3875
8742,1.76,0,25.4825,34.7375,32.2275
8743,1.7625,0,25.6225,34.705,32.145
8744,1.7725,0,25.715,34.7525,31.9625
8745,1.825,0,25.905,34.8075,31.725
8746,1.8325,0,25.99,34.7475,31.47
8747,1.8725,0,26.2775,34.7425,31.255
8748,1.8975,0,26.4075,34.77,31.0275
8749,1.935,0,26.5725,34.7925,30.895
8750,1.985,0,26.635,34.72,30.65
8751,2.0325,0,26.83,34.865,30.4
8752,2.04,0,26.7725,34.9,30.3775
8753,2.0075,0,26.94,34.935,30.035
8754,2.0675,0,27.015,34.7875,30
8755,2.1275,0,27.1775,34.7625,29.975
8756,2.1975,0,27.38,34.72,29.7425
8757,2.2075,0,27.4025,34.785,29.555
8758,2.265,0,27.53,34.775,29.3825
8759,2.2875,0,27.6675,34.7825,29.2425
8760,2.3125,0,27.6375,34.8,29.0675
8761,2.4,0,27.875,34.93,28.9325
8762,2.4425,0,27.86,35.0375,28.82
8763,2.475,0,28.0475,35.095,28.4625
8764,2.52,0,28.1925,34.995,28.265
8765,2.59,0,28.2575,35.01,28.0425
8766,2.635,0,28.46,34.975,27.8925
8767,2.6825,0,28.59,34.945,27.82
8768,2.73,0,28.6325,34.9425,27.465
8769,2.7875,0,28.6475,34.9775,27.37
8770,2.8225,0,28.8975,34.8975,27.37
8771,2.895,0,29.0625,34.79,27.255
8772,2.9575,0,29.245,34.55,27.185
8773,2.995,0,29.355,34.5875,27.045
8774,3.0575,0,29.545,34.3475,26.975
8775,3.1175,0,29.73,34.17,27.0425
8776,3.155,0,29.93,34.0725,26.96
8777,3.2,0,30.0225,33.92,26.9625
8778,3.2325,0,30.1675,33.8725,26.9375
8779,3.27,0,30.2175,33.73,26.955
8780,3.28,0,30.4125,33.4725,26.92
8781,3.3125,0,30.5,33.39,26.9575
8782,3.34,0,30.66,33.4675,26.8575
8783,3.365,0,30.835,33.1825,26.815
8784,3.39,0,30.9825,33,26.7575
8785,3.3975,0,31.0925,32.8075,26.8025
8786,3.4125,0,31.245,32.7475,26.74
8787,3.425,0,31.4325,32.665,26.7925
8788,3.435,0,31.545,32.4325,26.835
8789,3.4275,0,31.625,32.2175,26.9825
8790,3.45,0,31.75,32.1775,26.955
8791,3.465,0,31.895,31.81,27.135
8792,3.4575,0,31.995,31.45,27.065
8793,3.46,0,32.2725,31.235,27.1175
8794,3.4475,0,32.29,31.075,27.1925
8795,3.4725,0,32.2375,30.9525,27.3125
8796,3.4675,0,32.4175,30.8625,27.34
8797,3.4775,0,32.6425,30.6375,27.4225
8798,3.46,0,32.615,30.475,27.525
8799,3.4075,0,32.715,30.2875,27.48
8800,3.39,0,32.895,30.0675,27.61
8801,3.4075,0,33.0325,29.805,27.715
8802,3.395,0,33.1225,29.5875,27.9575
8803,3.3775,0,33.305,29.275,28.0475
8804,3.32,0,33.575,29.055,28.2025
8805,3.33,0,33.6175,28.9025,28.3275
8806,3.315,0,33.765,28.6825,28.52
8807,3.3225,0,33.7525,28.48,28.5925
8808,3.3525,0,33.66,28.3575,28.7925
8809,3.3075,0,33.4825,28.205,29.135
8810,3.225,0,33.38,28.0725,29.2925
8811,3.2375,0,33.42,28.0375,29.485
8812,3.19,0,33.2275,27.82,29.71
8813,3.19,0,33.1275,27.72,29.9875
8814,3.19,0,32.8975,27.7975,30.26
8815,3.165,0,32.79,27.7675,30.36
8816,3.1525,0,32.7325,27.6775,30.4475
8817,3.16,0,32.5925,27.5775,30.615
8818,3.105,0,32.51,27.5975,30.8325
8819,3.0875,0,32.3825,27.615,30.8725
8820,3.0625,0,32.3,27.6825,31.0775
8821,3.075,0,32.075,27.6625,31.2925
8822,3.0475,0,31.9,27.5625,31.3825
8823,3.025,0,31.7875,27.6525,31.61
8824,2.9625,0,31.67,27.7075,31.71
8825,2.935,0,31.53,27.565,31.9525
8826,2.9275,0,31.3975,27.5875,32
8827,2.8825,0,31.2525,27.5975,32.13
8828,2.8925,0,31.0925,27.735,32.235
8829,2.84,0,30.83,27.8125,32.385
8830,2.7825,0,30.6225,27.915,32.48
8831,2.755,0,30.5925,27.9425,32.5925
8832,2.7025,0,30.5525,28,32.705
8833,2.7,0,30.3275,28.01,32.92
8834,2.6575,0,30.27,27.965,32.925
8835,2.655,0,30.175,27.9575,33.1325
8836,2.64,0,30.0275,27.9825,33.245
8837,2.6,0,29.8125,27.975,33.55
8838,2.555,0,29.5975,28.045,33.6825
8839,2.49,0,29.4675,28.1025,33.73
8840,2.455,0,29.29,28.3625,33.9675
8841,2.415,0,29.2075,28.4375,34.0475
8842,2.4075,0,29.005,28.45,34.1225
8843,2.375,0,28.945,28.585,34.045
8844,2.325,0,28.73,28.6425,34.105
8845,2.29,0,28.5675,28.84,34.1975
8846,2.215,0,28.38,28.985,34.0875
8847,2.165,0,28.35,29.17,34.1575
8848,2.1225,0,28.26,29.3875,34.0125
8849,2.1025,0,28.3575,29.36,34.12
8850,2.0775,0,28.22,29.4175,34.0625
8851,2.0375,0,28.1775,29.57,34.0575
8852,2.0025,0,28.16,29.6,34.0825
8853,1.9425,0,28.1025,29.79,34.1825
8854,1.9075,0,27.9975,30.045,34.065
8855,1.885,0,27.9325,30.1625,33.99
8856,1.8675,0,27.915,30.1825,33.8875
8857,1.8425,0,27.945,30.3275,33.835
8858,1.785,0,27.81,30.4225,33.7625
8859,1.7625,0,27.7225,30.62,33.6575
8860,1.735,0,27.5975,30.9025,33.525
8861,1.6725,0,27.665,31.09,33.19
8862,1.645,0,27.7975,31.14,33.0775
8863,1.645,0,27.74,31.4175,32.9075
