mcs,s1,s2,s3
58840,29.4544,30.9052,29.7853
58841,29.4322,30.8947,29.7661
58842,29.45,30.9077,29.7517
58843,29.4358,30.9288,29.7133
58844,29.4653,30.9497,29.7
58845,29.4873,30.9719,29.6708
58846,29.4831,30.9433,29.6519
58847,29.4953,30.9623,29.627
58848,29.5098,30.9595,29.6033
58849,29.5509,30.9475,29.6102
58850,29.5736,30.9475,29.587
58851,29.5952,30.9406,29.5717
58852,29.6334,30.9337,29.5517
58853,29.6534,30.9184,29.5358
58854,29.6745,30.9167,29.5166
58855,29.7119,30.9084,29.5217
58856,29.725,30.8994,29.5039
58857,29.7156,30.9047,29.4955
58858,29.6914,30.9055,29.5078
58859,29.7123,30.9156,29.4834
58860,29.7425,30.8858,29.4628
58861,29.7723,30.9022,29.4572
58862,29.7909,30.8533,29.4539
58863,29.8072,30.8445,29.4537
58864,29.837,30.8208,29.4455
58865,29.8527,30.8163,29.4305
58866,29.8686,30.8248,29.4245
58867,29.9167,30.8142,29.408
58868,29.9359,30.7566,29.3786
58869,29.9525,30.7336,29.3514
58870,30.0133,30.7116,29.3305
58871,30.0102,30.6816,29.3369
58872,30.0475,30.6758,29.2978
58873,30.0566,30.6966,29.2833
58874,30.0623,30.6616,29.2811
58875,30.1005,30.6348,29.2978
58876,30.1064,30.6242,29.3181
58877,30.1525,30.5758,29.3158
58878,30.207,30.5567,29.2783
58879,30.2345,30.5394,29.2539
58880,30.2703,30.5123,29.248
58881,30.2956,30.5545,29.2698
58882,30.3291,30.4994,29.2558
58883,30.3248,30.4777,29.2337
58884,30.3337,30.4497,29.2208
58885,30.3672,30.4091,29.2339
58886,30.3931,30.39,29.1941
58887,30.4309,30.3839,29.1936
58888,30.4123,30.3455,29.1898
58889,30.4542,30.3355,29.178
58890,30.4748,30.3323,29.1638
58891,30.5081,30.3167,29.1655
58892,30.5027,30.2883,29.125
58893,30.5216,30.2792,29.132
58894,30.5434,30.2564,29.1289
58895,30.5458,30.2345,29.1527
58896,30.5756,30.2239,29.1291
58897,30.6202,30.2458,29.1038
58898,30.6312,30.2164,29.0728
58899,30.6412,30.2052,29.0919
58900,30.6608,30.1706,29.1248
58901,30.6844,30.1817,29.1128
58902,30.7013,30.1742,29.1139
58903,30.6783,30.1541,29.1336
58904,30.6745,30.1403,29.1397
58905,30.6416,30.1373,29.1461
58906,30.6311,30.1466,29.1422
58907,30.6605,30.1405,29.1786
58908,30.6764,30.0747,29.182
58909,30.7128,30.0639,29.1983
58910,30.7545,30.033,29.1998
58911,30.755,30.0153,29.1963
58912,30.7873,30.0048,29.182
58913,30.7998,29.9786,29.2122
58914,30.7878,29.9686,29.2003
58915,30.7908,29.9655,29.1989
58916,30.7728,29.9484,29.2058
58917,30.7855,29.9267,29.2352
58918,30.8048,29.8953,29.252
58919,30.7983,29.8489,29.263
58920,30.7922,29.8253,29.2992
58921,30.8119,29.8084,29.3302
58922,30.8192,29.7753,29.3475
58923,30.8367,29.7587,29.3581
58924,30.8225,29.7438,29.3652
58925,30.8277,29.743,29.4053
58926,30.8719,29.7209,29.4208
58927,30.8831,29.6859,29.4222
58928,30.883,29.6983,29.4197
58929,30.8877,29.6553,29.4208
58930,30.8914,29.657,29.4584
58931,30.9072,29.6287,29.4578
58932,30.9384,29.5939,29.4653
58933,30.9628,29.5836,29.48
58934,30.9427,29.5137,29.508
58935,30.9541,29.5055,29.5275
58936,30.9545,29.4627,29.5489
58937,30.932,29.4436,29.5991
58938,30.9556,29.4316,29.6283
58939,30.9564,29.4062,29.6369
58940,30.9462,29.4017,29.6588
58941,30.9414,29.3931,29.6722
58942,30.9233,29.3948,29.6864
58943,30.9261,29.4033,29.7125
58944,30.8881,29.3888,29.7659
58945,30.8152,29.405,29.7958
58946,30.8144,29.3758,29.8272
58947,30.7923,29.3584,29.8484
58948,30.7948,29.3388,29.8663
58949,30.7611,29.3331,29.8778
58950,30.7169,29.3489,29.898
58951,30.692,29.338,29.9347
58952,30.6236,29.3284,29.9605
58953,30.6022,29.3206,29.9848
58954,30.5417,29.3144,30.0025
58955,30.5294,29.3217,30.0375
58956,30.5203,29.3163,30.077
58957,30.4839,29.3109,30.0831
58958,30.4781,29.3245,30.0911
58959,30.4264,29.3386,30.1319
58960,30.4425,29.3348,30.1558
58961,30.4228,29.3178,30.1797
58962,30.4127,29.3114,30.1973
58963,30.3941,29.3306,30.198
58964,30.3483,29.3472,30.1891
58965,30.3198,29.3663,30.1934
58966,30.2805,29.3733,30.2573
58967,30.2281,29.3787,30.2828
58968,30.2023,29.3928,30.2919
58969,30.1766,29.4155,30.3094
58970,30.168,29.4242,30.3475
58971,30.1375,29.4241,30.3723
58972,30.0934,29.4497,30.3761
58973,30.0647,29.4869,30.4011
58974,30.028,29.4866,30.4348
58975,30.0094,29.4947,30.4438
58976,29.967,29.4863,30.4622
58977,29.9292,29.5173,30.4847
58978,29.9139,29.5467,30.5164
58979,29.8931,29.5514,30.513
58980,29.8627,29.5678,30.5102
58981,29.8453,29.5861,30.5397
58982,29.8311,29.6163,30.53
58983,29.7967,29.6239,30.5575
58984,29.7689,29.6617,30.5734
58985,29.7467,29.6631,30.6406
58986,29.7241,29.6564,30.6455
58987,29.6936,29.6558,30.66
58988,29.6753,29.7041,30.7002
58989,29.6523,29.6984,30.6934
58990,29.6003,29.7164,30.7098
58991,29.5734,29.7278,30.7055
58992,29.5606,29.775,30.7084
58993,29.5166,29.8314,30.6947
58994,29.5052,29.8828,30.6736
58995,29.4656,29.9245,30.6955
58996,29.4533,29.9802,30.6898
58997,29.418,30.0091,30.6817
58998,29.4281,30.038,30.6509
58999,29.4138,30.0419,30.6258
59000,29.4089,30.0608,30.5891
59001,29.403,30.0755,30.6192
59002,29.3728,30.1042,30.5966
59003,29.3534,30.1197,30.6122
59004,29.3217,30.1156,30.6131
59005,29.3053,30.1408,30.6147
59006,29.2662,30.1752,30.6178
59007,29.2591,30.1562,30.6197
59008,29.2405,30.193,30.6048
59009,29.2483,30.2431,30.5944
59010,29.2836,30.2762,30.5294
59011,29.2719,30.2828,30.4989
59012,29.2428,30.2984,30.48
59013,29.2438,30.3423,30.4552
59014,29.2494,30.3222,30.4647
59015,29.2337,30.355,30.4387
59016,29.255,30.3644,30.4022
59017,29.2323,30.3753,30.3797
59018,29.2552,30.3766,30.3327
59019,29.2606,30.3916,30.3044
59020,29.2566,30.4133,30.2666
59021,29.2323,30.4377,30.2342
59022,29.2431,30.4723,30.2234
59023,29.252,30.5066,30.2066
59024,29.2389,30.5406,30.1534
59025,29.2477,30.5591,30.135
59026,29.2517,30.5647,30.1166
59027,29.2748,30.5764,30.1075
59028,29.2888,30.5909,30.1091
59029,29.29,30.6314,30.0684
59030,29.28,30.6575,30.0298
59031,29.3205,30.6528,29.9859
59032,29.3322,30.6791,29.9659
59033,29.3312,30.7067,29.938
59034,29.3345,30.7328,29.9148
59035,29.3473,30.7422,29.8627
59036,29.3562,30.7736,29.8134
59037,29.3284,30.7894,29.802
59038,29.2973,30.8517,29.7967
59039,29.3044,30.8633,29.777
59040,29.3092,30.8958,29.7347
59041,29.3109,30.9216,29.6898
59042,29.2984,30.9422,29.6734
59043,29.2944,30.9577,29.6631
59044,29.2958,31.0022,29.6598
59045,29.2712,31.0305,29.6405
59046,29.262,31.0444,29.6253
59047,29.25,31.0892,29.5975
59048,29.2495,31.1239,29.588
59049,29.2609,31.1533,29.5364
59050,29.2753,31.1573,29.5544
59051,29.295,31.1892,29.5381
59052,29.3022,31.1616,29.5484
59053,29.328,31.1492,29.5319
59054,29.3216,31.1628,29.4889
59055,29.338,31.1634,29.4492
59056,29.3413,31.2086,29.4231
59057,29.3378,31.2061,29.4241
59058,29.3436,31.2342,29.3744
59059,29.3498,31.2556,29.35
59060,29.3875,31.2737,29.3294
59061,29.3939,31.2748,29.3128
59062,29.3928,31.2752,29.2623
59063,29.4025,31.2609,29.2227
59064,29.4017,31.2811,29.2148
59065,29.4203,31.2903,29.1834
59066,29.4497,31.2888,29.1888
59067,29.4672,31.2992,29.153
59068,29.4898,31.3052,29.1306
59069,29.5178,31.2839,29.1094
59070,29.5264,31.29,29.0634
59071,29.5541,31.2898,29.0342
59072,29.5953,31.2864,28.9823
59073,29.6225,31.2558,28.9591
59074,29.6256,31.2552,28.9391
59075,29.6458,31.2311,28.9477
59076,29.6777,31.2245,28.9297
59077,29.7481,31.2117,28.9211
59078,29.7669,31.2147,28.9077
59079,29.8131,31.1767,28.8947
59080,29.8339,31.1722,28.8562
59081,29.8794,31.1344,28.8475
59082,29.8808,31.1214,28.8169
59083,29.8864,31.1075,28.8341
59084,29.902,31.0736,28.8534
59085,29.9131,31.0356,28.8463
59086,29.9534,30.9984,28.8402
59087,29.9766,30.9959,28.8297
59088,30.0152,30.9867,28.8053
59089,30.0528,30.9481,28.7964
59090,30.1,30.935,28.7919
59091,30.1102,30.8937,28.8064
59092,30.1206,30.8462,28.8031
59093,30.1509,30.8273,28.8309
59094,30.1887,30.7875,28.7948
59095,30.2156,30.7528,28.7877
59096,30.2448,30.7377,28.8228
59097,30.2983,30.7202,28.8242
59098,30.3439,30.6964,28.8453
59099,30.3608,30.6791,28.8394
59100,30.3956,30.6225,28.8672
59101,30.46,30.5892,28.8617
59102,30.4697,30.5272,28.8662
59103,30.5136,30.443,28.8867
59104,30.5653,30.4042,28.9089
59105,30.6222,30.3623,28.9173
59106,30.6297,30.3094,28.9445
59107,30.6192,30.2578,28.9811
59108,30.6442,30.182,29.0095
59109,30.6969,30.1539,29.023
59110,30.6922,30.1005,29.0598
59111,30.7097,30.0564,29.0933
59112,30.7256,30.0239,29.1017
59113,30.7517,29.9864,29.1544
59114,30.7727,29.9564,29.1953
59115,30.7869,29.8936,29.2067
59116,30.7816,29.8425,29.2414
59117,30.8084,29.8309,29.2472
59118,30.7784,29.7909,29.2717
59119,30.798,29.7239,29.3137
59120,30.7997,29.6733,29.347
59121,30.8111,29.6134,29.3845
59122,30.8084,29.6111,29.423
59123,30.8102,29.5827,29.4772
59124,30.8225,29.5428,29.4834
59125,30.8341,29.4884,29.5087
59126,30.8236,29.4259,29.5614
59127,30.8094,29.3673,29.6027
59128,30.8141,29.3484,29.6386
59129,30.8628,29.2662,29.6864
59130,30.8637,29.2084,29.7403
59131,30.8628,29.1769,29.7837
59132,30.8439,29.0961,29.8289
59133,30.8402,29.0542,29.8769
59134,30.8603,29.017,29.9114
59135,30.8788,28.9502,29.9355
59136,30.8905,28.888,29.9575
59137,30.9106,28.827,30.0016
59138,30.8948,28.7773,30.0392
59139,30.9047,28.7427,30.0783
59140,30.9144,28.7155,30.1016
59141,30.9237,28.6828,30.1423
59142,30.9103,28.6502,30.1922
59143,30.9147,28.6398,30.2128
59144,30.9306,28.6209,30.2177
59145,30.9566,28.5928,30.2164
59146,30.9603,28.5811,30.2555
59147,30.9378,28.5511,30.2787
59148,30.93,28.5359,30.2923
59149,30.9281,28.5175,30.3541
59150,30.9309,28.4964,30.3461
59151,30.9223,28.4922,30.3809
59152,30.9252,28.4672,30.3867
59153,30.9181,28.462,30.4194
59154,30.8931,28.458,30.4436
59155,30.9128,28.4373,30.4986
59156,30.8745,28.4402,30.547
59157,30.8577,28.413,30.6033
59158,30.8303,28.3605,30.6256
59159,30.8047,28.3463,30.6533
59160,30.7791,28.3375,30.6583
59161,30.7317,28.3442,30.6906
59162,30.7198,28.322,30.7277
59163,30.7008,28.27,30.7623
59164,30.7081,28.2687,30.8023
59165,30.6734,28.2678,30.7891
59166,30.6725,28.2867,30.8297
59167,30.6542,28.2739,30.8928
59168,30.643,28.2703,30.8769
59169,30.6344,28.2867,30.8628
59170,30.602,28.2714,30.9127
59171,30.5605,28.2627,30.9113
59172,30.5117,28.2577,30.9205
59173,30.4889,28.2692,30.967
59174,30.4486,28.2777,30.9909
59175,30.4019,28.3139,30.9942
59176,30.3575,28.307,30.9886
59177,30.3741,28.3262,30.9989
59178,30.3341,28.3744,31.018
59179,30.3147,28.3923,31.0386
59180,30.3006,28.4095,31.0295
59181,30.2689,28.4416,31.0595
59182,30.2591,28.4591,31.0655
59183,30.2539,28.487,31.0542
59184,30.218,28.5122,31.0484
59185,30.2059,28.5273,31.0145
59186,30.1661,28.5753,31.0333
59187,30.1423,28.6153,31.0387
59188,30.0748,28.6612,31.0633
59189,30.0819,28.7066,31.0837
59190,30.0542,28.7514,31.0603
59191,30.0095,28.785,31.078
59192,29.967,28.8048,31.0455
59193,29.9434,28.8386,30.9978
59194,29.8692,28.9261,30.9952
59195,29.8461,28.9934,31.0052
59196,29.7931,29.0322,31.0033
59197,29.7514,29.0722,30.9867
59198,29.7183,29.1123,31.0269
59199,29.6762,29.1384,31.0483
59200,29.608,29.163,31.0584
59201,29.608,29.1875,31.035
59202,29.5748,29.1894,31.0155
59203,29.5475,29.2155,31.0097
59204,29.5153,29.2861,31.0127
59205,29.4948,29.3058,31.0014
59206,29.4555,29.3608,31.0133
59207,29.4333,29.3952,31.0044
59208,29.3822,29.4402,31.0047
59209,29.3311,29.5016,30.9781
59210,29.3311,29.5417,30.9905
59211,29.2756,29.5581,30.9981
59212,29.2303,29.6048,30.9827
59213,29.1916,29.677,30.9862
59214,29.125,29.6973,30.9583
59215,29.1103,29.7108,30.9414
59216,29.0589,29.7347,30.9237
59217,29.0405,29.7784,30.8936
59218,28.9997,29.8461,30.883
59219,28.9769,29.8798,30.8664
59220,28.9369,29.9373,30.8777
59221,28.8903,29.9619,30.8547
59222,28.8367,30.0216,30.8508
59223,28.8253,30.0794,30.8462
59224,28.7847,30.1041,30.8353
59225,28.7425,30.1427,30.8539
59226,28.7303,30.1802,30.8514
59227,28.7183,30.2298,30.8533
59228,28.6917,30.2845,30.8397
59229,28.6359,30.2977,30.8169
59230,28.5897,30.3178,30.8061
59231,28.5595,30.3353,30.8106
59232,28.5545,30.3636,30.7939
59233,28.5328,30.4155,30.7675
59234,28.5083,30.4542,30.7727
59235,28.4894,30.4528,30.7402
59236,28.4681,30.4784,30.7397
59237,28.4509,30.5183,30.7497
59238,28.4186,30.5644,30.7128
59239,28.4139,30.5981,30.7023
59240,28.4109,30.6325,30.6709
59241,28.38,30.6605,30.657
59242,28.3828,30.6944,30.6256
59243,28.3539,30.763,30.5773
59244,28.3548,30.7923,30.567
59245,28.3428,30.8102,30.5403
59246,28.3516,30.8659,30.5422
59247,28.3217,30.9114,30.5327
59248,28.3284,30.9364,30.4819
59249,28.3408,30.9409,30.4622
59250,28.3397,30.9673,30.4164
59251,28.3577,31.0275,30.3578
59252,28.3838,31.04,30.318
59253,28.4013,31.0677,30.2961
59254,28.3744,31.0981,30.2486
59255,28.4122,31.11,30.205
59256,28.4109,31.1323,30.1956
59257,28.4383,31.1697,30.1748
59258,28.4491,31.2028,30.1116
59259,28.4775,31.1933,30.0759
59260,28.498,31.1822,30.0125
59261,28.5292,31.2164,30.0013
59262,28.5236,31.2533,30.0041
59263,28.5586,31.2892,29.947
59264,28.592,31.2912,29.9289
59265,28.6261,31.3336,29.8725
59266,28.6614,31.4019,29.8278
59267,28.7044,31.3917,29.7956
59268,28.7241,31.4128,29.7312
59269,28.7553,31.402,29.6798
59270,28.793,31.4036,29.6256
59271,28.8308,31.4234,29.5452
59272,28.8641,31.4213,29.5353
59273,28.8927,31.4258,29.4733
59274,28.9187,31.4058,29.4356
59275,28.9433,31.433,29.4419
59276,28.9936,31.4581,29.4138
59277,29.0531,31.4187,29.3791
59278,29.0544,31.3744,29.3377
59279,29.1187,31.3644,29.3167
59280,29.1589,31.3325,29.287
59281,29.183,31.3533,29.2306
59282,29.2348,31.3692,29.1747
59283,29.2661,31.3767,29.1198
59284,29.3195,31.3727,29.0858
59285,29.3483,31.3552,29.0358
59286,29.4009,31.332,28.973
59287,29.4205,31.3427,28.9841
59288,29.4775,31.3305,28.9361
59289,29.5036,31.3075,28.9184
59290,29.5287,31.2834,28.918
59291,29.6131,31.2669,28.8875
59292,29.6444,31.242,28.8567
59293,29.6773,31.218,28.8472
59294,29.7216,31.1992,28.7952
59295,29.7836,31.1538,28.7664
59296,29.8361,31.1473,28.7309
59297,29.8577,31.1439,28.7314
59298,29.9134,31.1352,28.7028
59299,29.955,31.1369,28.6905
59300,29.9602,31.1353,28.6586
59301,30.0097,31.0984,28.6369
59302,30.0309,31.0661,28.6389
59303,30.0862,31.0109,28.6094
59304,30.1262,30.9688,28.5933
59305,30.1869,30.9319,28.6233
59306,30.2175,30.9073,28.5927
59307,30.2336,30.8761,28.5813
59308,30.2563,30.8887,28.5934
59309,30.3087,30.8119,28.5867
59310,30.3422,30.8163,28.5813
59311,30.3848,30.823,28.5941
59312,30.4336,30.805,28.5803
59313,30.4853,30.7894,28.5633
59314,30.5067,30.7603,28.5577
59315,30.5131,30.7312,28.5469
59316,30.517,30.6927,28.5622
59317,30.5494,30.6681,28.5739
59318,30.5492,30.6178,28.5928
59319,30.6061,30.5584,28.6081
59320,30.6217,30.515,28.585
59321,30.6616,30.5036,28.5633
59322,30.68,30.4848,28.5652
59323,30.7213,30.4792,28.6016
59324,30.7513,30.4341,28.5945
59325,30.785,30.4066,28.5813
59326,30.7912,30.4059,28.5523
59327,30.8412,30.3602,28.5413
59328,30.867,30.3702,28.5575
59329,30.8534,30.3434,28.5936
59330,30.8614,30.2886,28.5755
59331,30.868,30.2783,28.6144
59332,30.8897,30.2837,28.6092
59333,30.9269,30.2745,28.6095
59334,30.9289,30.2803,28.6217
59335,30.9194,30.2778,28.6239
59336,30.9437,30.2623,28.6958
59337,30.9745,30.2108,28.6692
59338,30.9284,30.21,28.6647
59339,30.9202,30.1748,28.6792
59340,30.9372,30.1625,28.7039
59341,30.9513,30.1345,28.7373
59342,30.9531,30.12,28.7683
59343,30.9455,30.1022,28.792
59344,30.8859,30.0797,28.7961
59345,30.8642,30.0628,28.8222
59346,30.8403,30.0609,28.8625
59347,30.8286,30.065,28.8956
59348,30.8134,30.0522,28.9456
59349,30.7909,30.0513,28.9814
59350,30.7802,30.0272,28.9756
59351,30.7366,30.0113,29.0072
59352,30.7355,30.003,29.0458
59353,30.7127,29.9819,29.0711
59354,30.7177,29.99,29.1034
59355,30.6872,29.9686,29.1283
59356,30.6467,29.9423,29.1677
59357,30.6117,29.9358,29.2144
59358,30.618,29.8964,29.2856
59359,30.5941,29.8956,29.3286
59360,30.5309,29.8419,29.3762
59361,30.5061,29.8013,29.4473
59362,30.5202,29.7669,29.4853
59363,30.503,29.7336,29.5284
59364,30.517,29.7133,29.5625
59365,30.4991,29.6711,29.5998
59366,30.4812,29.638,29.6325
59367,30.4455,29.5762,29.6839
59368,30.4763,29.5691,29.7189
59369,30.427,29.5408,29.7722
59370,30.4131,29.5333,29.8486
59371,30.4022,29.4956,29.8588
59372,30.3719,29.4258,29.9456
59373,30.3709,29.3836,29.9689
59374,30.4069,29.352,30.0234
59375,30.4008,29.3305,30.0284
59376,30.3655,29.3142,30.0681
59377,30.36,29.2548,30.112
59378,30.3367,29.2175,30.1678
59379,30.3106,29.1916,30.2297
59380,30.3242,29.2027,30.2748
59381,30.3069,29.187,30.3119
59382,30.2811,29.177,30.3402
59383,30.2506,29.1369,30.3803
59384,30.2122,29.1173,30.4144
59385,30.1847,29.1209,30.4678
59386,30.1697,29.0539,30.5075
59387,30.1214,29.0722,30.5616
59388,30.1264,29.0939,30.5814
59389,30.083,29.0869,30.6105
59390,30.0666,29.0747,30.6391
59391,30.0502,29.0669,30.6697
59392,30.0317,29.038,30.7227
59393,30.0184,29.0378,30.7756
59394,30.0211,29.0438,30.7775
59395,30.0461,29.0525,30.7805
59396,30.0455,29.0748,30.8234
59397,30.0247,29.0309,30.8583
59398,30.0122,29.0225,30.8903
59399,30.0077,28.9995,30.8853
59400,29.9759,29.0178,30.8608
59401,29.9809,29.0297,30.8609
59402,29.958,29.0311,30.8548
59403,29.9327,29.0355,30.8942
59404,29.9639,29.025,30.8944
59405,29.9425,29.068,30.91
59406,29.9392,29.0867,30.9009
59407,29.9225,29.0986,30.8953
59408,29.913,29.1069,30.8764
59409,29.9172,29.107,30.8727
59410,29.8873,29.1523,30.8837
59411,29.8766,29.1323,30.903
59412,29.8834,29.1623,30.9072
59413,29.8503,29.1375,30.8995
59414,29.8439,29.1425,30.875
59415,29.8433,29.1703,30.8709
59416,29.8528,29.1662,30.8692
59417,29.8141,29.1906,30.8316
59418,29.8266,29.1888,30.8328
59419,29.7986,29.2206,30.8138
59420,29.8013,29.2262,30.7919
59421,29.783,29.2569,30.7736
59422,29.7827,29.2903,30.7455
59423,29.7802,29.3272,30.7511
59424,29.7566,29.3416,30.7411
59425,29.7728,29.328,30.7195
59426,29.7736,29.3831,30.6873
59427,29.7837,29.4225,30.6527
59428,29.7605,29.4467,30.6373
59429,29.7547,29.4706,30.6056
59430,29.7434,29.4777,30.5766
59431,29.7645,29.4783,30.5584
59432,29.7723,29.5191,30.5428
59433,29.7648,29.533,30.5412
59434,29.7425,29.5556,30.5352
59435,29.7409,29.5619,30.5544
59436,29.7677,29.5587,30.5603
59437,29.7475,29.562,30.5564
59438,29.7292,29.6073,30.5378
59439,29.708,29.6094,30.5495
59440,29.6673,29.6419,30.5267
59441,29.6639,29.6809,30.503
59442,29.6617,29.7019,30.5225
59443,29.6862,29.7155,30.5147
59444,29.6183,29.7591,30.5516
59445,29.6141,29.7559,30.5434
59446,29.6119,29.7781,30.5463
59447,29.587,29.8187,30.5386
59448,29.6097,29.8388,30.5442
59449,29.593,29.8516,30.5439
59450,29.5627,29.8823,30.5241
59451,29.5634,29.897,30.5227
59452,29.5516,29.9138,30.4991
59453,29.565,29.9189,30.5183
59454,29.558,29.9589,30.5316
59455,29.5389,29.9884,30.4994
59456,29.5364,30.0075,30.4969
59457,29.5556,30.0211,30.4623
59458,29.5525,30.0381,30.4495
59459,29.5512,30.045,30.4197
59460,29.5636,30.0434,30.4248
59461,29.5419,30.0777,30.4255
59462,29.5373,30.0989,30.3942
59463,29.5247,30.1106,30.3719
59464,29.5325,30.1325,30.3852
59465,29.5077,30.1623,30.3792
59466,29.4925,30.1572,30.3567
59467,29.4841,30.1803,30.3694
59468,29.498,30.1941,30.3666
59469,29.4855,30.2234,30.3578
59470,29.4655,30.2519,30.3473
59471,29.4441,30.2581,30.3425
59472,29.4391,30.2812,30.3212
59473,29.4206,30.2791,30.3175
59474,29.4142,30.3108,30.2905
59475,29.4402,30.327,30.2752
59476,29.4675,30.3167,30.2298
59477,29.4397,30.3228,30.195
59478,29.4656,30.3881,30.1911
59479,29.4369,30.3973,30.1803
59480,29.4287,30.4255,30.1505
59481,29.4691,30.4291,30.1237
59482,29.4855,30.4442,30.1008
59483,29.4844,30.4584,30.0931
59484,29.4712,30.4697,30.1052
59485,29.4723,30.5038,30.0833
59486,29.5091,30.5175,30.0762
59487,29.5019,30.5445,30.0577
59488,29.5231,30.5595,30.0625
59489,29.5261,30.5439,30.0583
59490,29.5284,30.5191,30.0252
59491,29.5541,30.5105,30.0178
59492,29.5536,30.5309,29.9927
59493,29.5575,30.5433,30.0059
59494,29.5881,30.5266,29.9862
59495,29.6145,30.5347,29.9645
59496,29.6161,30.5498,29.9448
59497,29.6453,30.5423,29.9136
59498,29.6311,30.518,29.9084
59499,29.6877,30.4798,29.8639
59500,29.6878,30.49,29.868
59501,29.7534,30.487,29.8255
59502,29.7417,30.4878,29.7963
59503,29.765,30.4833,29.7581
59504,29.7888,30.4664,29.7498
59505,29.8044,30.4473,29.7292
59506,29.8234,30.4147,29.7459
59507,29.8819,30.4066,29.7489
59508,29.9005,30.3969,29.7436
59509,29.9417,30.3517,29.7208
59510,29.9695,30.3387,29.7295
59511,29.9914,30.3502,29.7278
59512,30.007,30.3317,29.7267
59513,30.042,30.288,29.7144
59514,30.0503,30.2878,29.7122
59515,30.0872,30.2802,29.7383
59516,30.128,30.2737,29.7086
59517,30.1583,30.2544,29.6894
59518,30.1933,30.2302,29.6953
59519,30.2287,30.1923,29.7112
59520,30.2564,30.19,29.7063
59521,30.2655,30.1494,29.7041
59522,30.2975,30.1336,29.7014
59523,30.3211,30.1144,29.6916
59524,30.3292,30.0945,29.6828
59525,30.3569,30.0959,29.6805
59526,30.3952,30.063,29.6781
59527,30.39,30.0563,29.683
59528,30.4302,30.0453,29.6823
59529,30.4534,29.9812,29.6722
59530,30.4545,29.9602,29.6616
59531,30.5025,29.9264,29.6919
59532,30.5267,29.8922,29.7191
59533,30.5128,29.8661,29.732
59534,30.5659,29.8373,29.7678
59535,30.5895,29.8184,29.7488
59536,30.6108,29.7992,29.7578
59537,30.5758,29.7864,29.7628
59538,30.5773,29.7441,29.7755
59539,30.5647,29.7438,29.8216
59540,30.5477,29.7039,29.8441
59541,30.5709,29.6783,29.8439
59542,30.5602,29.6623,29.8295
59543,30.5287,29.6423,29.8598
59544,30.5283,29.6045,29.888
59545,30.5194,29.5784,29.9141
59546,30.5092,29.5531,29.962
59547,30.5144,29.5252,30.0059
59548,30.5333,29.4856,30.0134
59549,30.5202,29.4398,30.067
59550,30.5158,29.4323,30.0859
59551,30.5067,29.4058,30.12
59552,30.4753,29.3733,30.1605
59553,30.472,29.3453,30.1612
59554,30.4439,29.3247,30.2258
59555,30.4302,29.2872,30.2797
59556,30.4267,29.2723,30.2762
59557,30.3606,29.2725,30.3087
59558,30.3552,29.268,30.3686
59559,30.357,29.2305,30.3917
59560,30.3645,29.2073,30.4542
59561,30.358,29.1916,30.45
59562,30.3456,29.1612,30.485
59563,30.3506,29.1319,30.5125
59564,30.3414,29.0956,30.5256
59565,30.3202,29.103,30.5731
59566,30.3164,29.0553,30.6292
59567,30.3241,29.0334,30.6467
